index,panoid,lat,lon,year,month,img_path,angle,value,img_name
62980,--RL-phHNlZlg9bGS-7UKQ,-1.2769718683575,36.96316445200095,2018.0,2.0,-/-/,0,0.66904306,--RL-phHNlZlg9bGS-7UKQ_0
60444,--agTAuB3_qSd3Ml61UQBA,-1.269893251240529,36.92000067185521,2018.0,1.0,-/-/,0,0.62696016,--agTAuB3_qSd3Ml61UQBA_0
36245,--bF52zepYkkmotd5TYhDw,-1.251214654602605,37.02305401373125,2018.0,2.0,-/-/,0,0.67708063,--bF52zepYkkmotd5TYhDw_0
76138,--e5EXQUQ4DpdjyZSmZ0PQ,-1.36225330062372,36.92407184029224,2018.0,4.0,-/-/,0,0.7853548,--e5EXQUQ4DpdjyZSmZ0PQ_0
40846,--gztpPxVlgQtgUzGsxh7w,-1.219776937347566,36.89937664561516,2018.0,2.0,-/-/,0,0.66508794,--gztpPxVlgQtgUzGsxh7w_0
83289,--wMv2Mr3lFp5rQZiWfdQQ,-1.210215162055786,36.92984737636465,2021.0,9.0,-/-/,0,0.60129535,--wMv2Mr3lFp5rQZiWfdQQ_0
1209,--xhToNIyzfVg5QPbtFoLA,-1.283600769316996,36.76981085426763,2017.0,12.0,-/-/,0,0.82325834,--xhToNIyzfVg5QPbtFoLA_0
117269,--xhToNIyzfVg5QPbtFoLA,-1.283600769316996,36.76981085426763,2017.0,12.0,-/-/,0,0.82325834,--xhToNIyzfVg5QPbtFoLA_0
9872,-0R2JlSi_HYhN51Uth6clw,-1.312803152427507,36.81479840531434,2021.0,7.0,-/0/,0,0.6157093,-0R2JlSi_HYhN51Uth6clw_0
101098,-0b660rNzO9vO2l95mbKxw,-1.392179453076682,36.74665288554937,2018.0,1.0,-/0/,0,0.68516207,-0b660rNzO9vO2l95mbKxw_0
75923,-0cnvg5tcAN8drWb33uiGg,-1.363495314240752,36.93368990788675,2018.0,4.0,-/0/,0,0.74806535,-0cnvg5tcAN8drWb33uiGg_0
42925,-0rYjaI6vKXzhd2QXwbxUQ,-1.328296493063722,36.84077887745001,2018.0,2.0,-/0/,0,0.6840342,-0rYjaI6vKXzhd2QXwbxUQ_0
1206,-1GWYdUrPFiTs4FqbW_Ipw,-1.285079428951065,36.77026698083285,2017.0,12.0,-/1/,0,0.8299034,-1GWYdUrPFiTs4FqbW_Ipw_0
66231,-1UhHR3eBolbbQs7r7Qh3A,-1.364176337761711,36.94294260250778,2018.0,4.0,-/1/,0,0.79231924,-1UhHR3eBolbbQs7r7Qh3A_0
86389,-1hMWOGsJdujoT6T8R62iw,-1.264119654211227,36.90094011896107,2018.0,2.0,-/1/,0,0.933345,-1hMWOGsJdujoT6T8R62iw_0
24684,-2QdlzZCwJEM1tO0AU9b4g,-1.274345985365857,36.88496583428761,2018.0,2.0,-/2/,0,0.7666754,-2QdlzZCwJEM1tO0AU9b4g_0
62277,-2SkFhnXWYfpNow9zeO-3w,-1.245800626051264,37.00429677616481,2018.0,2.0,-/2/,0,0.83003783,-2SkFhnXWYfpNow9zeO-3w_0
1708,-3Uf_vGxJ-q606tD0wNlnA,-1.254671141962872,36.81447760868439,2017.0,12.0,-/3/,0,0.6368162,-3Uf_vGxJ-q606tD0wNlnA_0
101224,-3fnxogrzu6U1qhSVPn3_Q,-1.175159556067153,36.91223693490613,2021.0,9.0,-/3/,0,0.6889132,-3fnxogrzu6U1qhSVPn3_Q_0
65440,-3fnxogrzu6U1qhSVPn3_Q,-1.175159556067153,36.91223693490613,2021.0,9.0,-/3/,0,0.6889132,-3fnxogrzu6U1qhSVPn3_Q_0
64396,-3jDFNYjXBZkKDn_L-lAZQ,-1.200332313884198,36.92810267306383,2021.0,9.0,-/3/,0,0.81946295,-3jDFNYjXBZkKDn_L-lAZQ_0
119716,-4Rci70cakpla7qHAQ6RtA,-1.310624328407082,36.79156099313937,2021.0,7.0,-/4/,0,0.76899976,-4Rci70cakpla7qHAQ6RtA_0
57598,-55edgVrCfOh1ypjuVbmAQ,-1.250681464777164,36.94896863763424,2021.0,8.0,-/5/,0,0.7177188,-55edgVrCfOh1ypjuVbmAQ_0
111724,-5XlXQq9Y3ULkWK5iJTnHg,-1.289553100559466,36.87542772942865,2021.0,7.0,-/5/,0,0.7755334,-5XlXQq9Y3ULkWK5iJTnHg_0
72988,-5Y5zdq16x-HzLRgOhXnJg,-1.259340672537545,36.96990046480116,2021.0,8.0,-/5/,0,0.76939917,-5Y5zdq16x-HzLRgOhXnJg_0
53026,-5dIX7mL0ME6_0OARAef9g,-1.494897188109099,36.93888568659679,2022.0,3.0,-/5/,0,0.8736416,-5dIX7mL0ME6_0OARAef9g_0
17857,-5pyD7hnay0Zhq1OnhIA6Q,-1.211634471754136,36.90564871811262,2021.0,12.0,-/5/,0,0.6602297,-5pyD7hnay0Zhq1OnhIA6Q_0
90403,-6SOXQcTZXuAv52dmWWkSw,-1.325439123842022,36.83593907438843,2021.0,7.0,-/6/,0,0.6461877,-6SOXQcTZXuAv52dmWWkSw_0
75221,-6o5zcYJHGuyZZ_LFTXobQ,-1.211955206256586,36.93473250499363,2021.0,9.0,-/6/,0,0.76570976,-6o5zcYJHGuyZZ_LFTXobQ_0
91665,-71JXugFB9ZYkN9z4kx4KA,-1.234515515346843,36.88284867869902,2018.0,2.0,-/7/,0,0.7664832,-71JXugFB9ZYkN9z4kx4KA_0
115058,-7ASsNL6t-zLzVh9V8aCFg,-1.301827308405487,36.68745862061859,2021.0,7.0,-/7/,0,0.6259397,-7ASsNL6t-zLzVh9V8aCFg_0
57895,-7UHVDyPKqt2oBUtb77O0A,-1.289617650803968,36.76045738002613,2017.0,12.0,-/7/,0,0.67923844,-7UHVDyPKqt2oBUtb77O0A_0
61737,-7UHVDyPKqt2oBUtb77O0A,-1.289617650803968,36.76045738002613,2017.0,12.0,-/7/,0,0.67923844,-7UHVDyPKqt2oBUtb77O0A_0
97127,-7tsGXowJpViuSvaMXwu6Q,-1.330950608993914,36.86814000321166,2022.0,5.0,-/7/,0,0.63543665,-7tsGXowJpViuSvaMXwu6Q_0
40276,-7uT9rJHytPv1Em4gEIghg,-1.266527358913824,37.00652988368078,2018.0,2.0,-/7/,0,0.69401366,-7uT9rJHytPv1Em4gEIghg_0
117335,-82AVE03AmKc-gnZOu4zEw,-1.265120275379416,36.80234118979835,2021.0,7.0,-/8/,0,0.7571232,-82AVE03AmKc-gnZOu4zEw_0
96717,-8Ht3TiLuen1B-EpfNSfdw,-1.35901187116682,36.74824681384178,2017.0,12.0,-/8/,0,0.68813336,-8Ht3TiLuen1B-EpfNSfdw_0
27154,-8YdieXf8v7fHVFzIqdUdw,-1.378286753073125,36.74544021084903,2017.0,12.0,-/8/,0,0.8010037,-8YdieXf8v7fHVFzIqdUdw_0
76865,-8g_uTA-DjUkuVMN0aaR3g,-1.291965809106857,36.97737398551882,2018.0,2.0,-/8/,0,0.6852729,-8g_uTA-DjUkuVMN0aaR3g_0
46398,-8j7fximvB1bmkFS7rLcWw,-1.273118519108217,36.94418286562651,2018.0,2.0,-/8/,0,0.69843096,-8j7fximvB1bmkFS7rLcWw_0
30788,-9Og40L5Ns2BpmM-SsUurA,-1.203009935740479,36.90463737856457,2018.0,2.0,-/9/,0,0.9268157,-9Og40L5Ns2BpmM-SsUurA_0
106777,-A1iG1oZLdiEWtfmExSCyg,-1.204964022925535,36.77153169191836,2021.0,9.0,-/a/,0,0.65417004,-A1iG1oZLdiEWtfmExSCyg_0
82018,-A1iG1oZLdiEWtfmExSCyg,-1.204964022925535,36.77153169191836,2021.0,9.0,-/a/,0,0.65417004,-A1iG1oZLdiEWtfmExSCyg_0
32510,-A8p7VzVEQwH5n37MSWrqg,-1.304395894150949,36.89916124899204,2018.0,2.0,-/a/,0,0.78423125,-A8p7VzVEQwH5n37MSWrqg_0
33438,-AFKE0J573eJlXvrrmS5kw,-1.168335004929973,36.82988700529685,2018.0,5.0,-/a/,0,0.83638567,-AFKE0J573eJlXvrrmS5kw_0
75176,-AH34FYuoEAQfvaljdD1sg,-1.210867470233534,36.93036443902447,2021.0,9.0,-/a/,0,0.81482536,-AH34FYuoEAQfvaljdD1sg_0
89849,-AO2Qx_DsVfCH00TLRRkKw,-1.329862431461911,36.83328966662042,2018.0,10.0,-/a/,0,0.7286984,-AO2Qx_DsVfCH00TLRRkKw_0
39648,-B3bOysXwoqPQBu5mKcyJA,-1.289964883657091,37.04069721248725,2018.0,2.0,-/B/,0,0.67022014,-B3bOysXwoqPQBu5mKcyJA_0
24270,-BJBt76pwz01xAyv2_NelA,-1.307296761173499,36.82746617003426,2021.0,7.0,-/B/,0,0.6331757,-BJBt76pwz01xAyv2_NelA_0
65086,-BMQyWlnDEE-nbDVOMUKEg,-1.199011492559402,36.90495966968859,2018.0,2.0,-/B/,0,0.6046376,-BMQyWlnDEE-nbDVOMUKEg_0
30229,-BUcL6Mn2lxNHyRQ-3wTVQ,-1.201103046318066,36.91929666408732,2021.0,12.0,-/B/,0,0.6657632,-BUcL6Mn2lxNHyRQ-3wTVQ_0
116405,-BYDezM3iLOf6jcZqsP18g,-1.253841630326985,36.81859257204941,2017.0,12.0,-/B/,0,0.63078153,-BYDezM3iLOf6jcZqsP18g_0
91614,-CQ0DBmiKM04tRVZP1n15w,-1.249075957640655,36.87317034434105,2018.0,2.0,-/C/,0,0.75458133,-CQ0DBmiKM04tRVZP1n15w_0
36804,-CQaJOiggtHctWiJRnvwkw,-1.269608543549966,36.72700919538585,2017.0,12.0,-/C/,0,0.86144143,-CQaJOiggtHctWiJRnvwkw_0
30771,-Ci56IYlErKIG-ZTkOlPmw,-1.182066062752781,36.88062369551501,2021.0,9.0,-/C/,0,0.7093724,-Ci56IYlErKIG-ZTkOlPmw_0
55630,-CxNjikKkt6Pd53QZD5new,-1.31493448018247,36.86058268115591,2018.0,1.0,-/C/,0,0.69588476,-CxNjikKkt6Pd53QZD5new_0
111030,-CxNjikKkt6Pd53QZD5new,-1.31493448018247,36.86058268115591,2018.0,1.0,-/C/,0,0.69588476,-CxNjikKkt6Pd53QZD5new_0
110875,-D50Bz222TXvuc5-cKSkNA,-1.255758266667219,36.98543176943127,2018.0,2.0,-/d/,0,0.7720196,-D50Bz222TXvuc5-cKSkNA_0
49175,-D7Pw89qARJ5pXktW41bvw,-1.269781870774065,36.99180218961195,2018.0,2.0,-/d/,0,0.7824619,-D7Pw89qARJ5pXktW41bvw_0
65642,-DXPcbggpvhwyF8gLrscTA,-1.228798004349313,36.6870976082382,2021.0,10.0,-/d/,0,0.6689772,-DXPcbggpvhwyF8gLrscTA_0
77567,-EAUQ8M_0SoMJrdA-eavtg,-1.273849227125722,36.95589970683929,2018.0,2.0,-/e/,0,0.80162907,-EAUQ8M_0SoMJrdA-eavtg_0
84844,-ESHijjZEjLStk3zA8RwHA,-1.143987637776237,36.95617110138465,2018.0,5.0,-/e/,0,0.71269286,-ESHijjZEjLStk3zA8RwHA_0
114132,-ESHijjZEjLStk3zA8RwHA,-1.143987637776237,36.95617110138465,2018.0,5.0,-/e/,0,0.71269286,-ESHijjZEjLStk3zA8RwHA_0
84817,-ESHijjZEjLStk3zA8RwHA,-1.143987637776237,36.95617110138465,2018.0,5.0,-/e/,0,0.71269286,-ESHijjZEjLStk3zA8RwHA_0
84816,-ESHijjZEjLStk3zA8RwHA,-1.143987637776237,36.95617110138465,2018.0,5.0,-/e/,0,0.71269286,-ESHijjZEjLStk3zA8RwHA_0
17572,-ESHijjZEjLStk3zA8RwHA,-1.143987637776237,36.95617110138465,2018.0,5.0,-/e/,0,0.71269286,-ESHijjZEjLStk3zA8RwHA_0
25562,-ESo9EMpvBujrIbo7Bc08A,-1.321506093512669,36.88545013859873,2018.0,4.0,-/e/,0,0.64998066,-ESo9EMpvBujrIbo7Bc08A_0
89357,-F4pUo0lq45fXOBn9Wh3Yg,-1.298539735174524,36.68476649758166,2018.0,1.0,-/f/,0,0.70828843,-F4pUo0lq45fXOBn9Wh3Yg_0
50522,-Fh0kFcUI8_rmOStK2cI2w,-1.273214110224065,36.79845292744992,2021.0,7.0,-/f/,0,0.6536369,-Fh0kFcUI8_rmOStK2cI2w_0
94340,-FtFss2YLWMF8cBy2kkrZw,-1.299676325779256,37.06059533574714,2018.0,2.0,-/f/,0,0.878483,-FtFss2YLWMF8cBy2kkrZw_0
94349,-FtFss2YLWMF8cBy2kkrZw,-1.299676325779256,37.06059533574714,2018.0,2.0,-/f/,0,0.878483,-FtFss2YLWMF8cBy2kkrZw_0
72585,-GvMXh45PwQr0Mb6VVcHHg,-1.281838567579247,36.96704548643454,2018.0,2.0,-/g/,0,0.72864723,-GvMXh45PwQr0Mb6VVcHHg_0
77220,-GvMXh45PwQr0Mb6VVcHHg,-1.281838567579247,36.96704548643454,2018.0,2.0,-/g/,0,0.72864723,-GvMXh45PwQr0Mb6VVcHHg_0
5112,-H0ihliwcscLaXVZebE3MQ,-1.271590020894126,36.8503031626696,2018.0,1.0,-/H/,0,0.62136465,-H0ihliwcscLaXVZebE3MQ_0
81491,-HCPm9uGbTfUuFYP7S7WqA,-1.210993113204854,36.96157951403735,2021.0,9.0,-/H/,0,0.7570357,-HCPm9uGbTfUuFYP7S7WqA_0
76627,-HCPm9uGbTfUuFYP7S7WqA,-1.210993113204854,36.96157951403735,2021.0,9.0,-/H/,0,0.7570357,-HCPm9uGbTfUuFYP7S7WqA_0
76628,-HCPm9uGbTfUuFYP7S7WqA,-1.210993113204854,36.96157951403735,2021.0,9.0,-/H/,0,0.7570357,-HCPm9uGbTfUuFYP7S7WqA_0
13228,-HEB_u_ZPk9mELxyAcCGNw,-1.286155283763885,36.89568109048312,2021.0,8.0,-/H/,0,0.7243608,-HEB_u_ZPk9mELxyAcCGNw_0
82710,-Hjn-r0U5ejR-osVHZnwHg,-1.263077784154457,36.81544788072905,2017.0,12.0,-/H/,0,0.64630836,-Hjn-r0U5ejR-osVHZnwHg_0
96627,-I8FKi8eA_Q-V2Q3IDiPAQ,-1.412968717716938,36.9374114583152,2018.0,10.0,-/i/,0,0.6145033,-I8FKi8eA_Q-V2Q3IDiPAQ_0
126081,-I8FKi8eA_Q-V2Q3IDiPAQ,-1.412968717716938,36.9374114583152,2018.0,10.0,-/i/,0,0.6145033,-I8FKi8eA_Q-V2Q3IDiPAQ_0
69142,-IMlKszChg08pW8GMgiLQg,-1.382796566971757,36.71941621463987,2018.0,1.0,-/i/,0,0.7319421,-IMlKszChg08pW8GMgiLQg_0
114886,-IRfUhSXDBhLtUpRkKeG0A,-1.263640693768707,36.72671433762496,2018.0,3.0,-/i/,0,0.60508114,-IRfUhSXDBhLtUpRkKeG0A_0
32581,-IXMhnT_H14xR0OteF2DSQ,-1.311972210728147,36.89915164844213,2021.0,7.0,-/i/,0,0.6061116,-IXMhnT_H14xR0OteF2DSQ_0
62979,-IdHM7k1jj6rf9hmXQBxlw,-1.276710527773979,36.96272780223418,2018.0,2.0,-/i/,0,0.70976037,-IdHM7k1jj6rf9hmXQBxlw_0
11056,-JGElsi9AbfzcAe-PGS8YQ,-1.314724493529598,36.80041663970999,2018.0,3.0,-/j/,0,0.73975915,-JGElsi9AbfzcAe-PGS8YQ_0
10774,-Jdic3p3huD5gf7YvyaDJg,-1.305035094531313,36.78780324120024,2018.0,3.0,-/j/,0,0.64387095,-Jdic3p3huD5gf7YvyaDJg_0
80879,-JhXSChIXbXRrqZoF6srug,-1.216540321917051,36.75378348542891,2021.0,9.0,-/j/,0,0.71391314,-JhXSChIXbXRrqZoF6srug_0
72784,-JqIiD5OyL2V-i0W70WcYg,-1.272108804176599,36.96757614079914,2021.0,8.0,-/j/,0,0.6618706,-JqIiD5OyL2V-i0W70WcYg_0
38396,-KM80-yRm39sgnJLXhrFbA,-1.374392719045967,36.64507969671298,2018.0,4.0,-/K/,0,0.72408146,-KM80-yRm39sgnJLXhrFbA_0
42336,-KSmrLaV5-0HEiYKsPcoCg,-1.259779884728182,36.70304804472654,2017.0,12.0,-/K/,0,0.73238385,-KSmrLaV5-0HEiYKsPcoCg_0
15688,-Kejwouwvd70at49dYJVgg,-1.281419768325238,36.7433055657936,2021.0,8.0,-/K/,0,0.90786874,-Kejwouwvd70at49dYJVgg_0
76897,-KlwyeWtMF2AlwsWcPwDkQ,-1.29050634870563,36.97716029366288,2018.0,2.0,-/K/,0,0.7220163,-KlwyeWtMF2AlwsWcPwDkQ_0
1501,-L69BBRkMJNJLhRrxke6Xg,-1.27834123334704,36.78632431414768,2021.0,9.0,-/L/,0,0.7180178,-L69BBRkMJNJLhRrxke6Xg_0
88437,-LAH6W_lt_L4zqiomNxWGQ,-1.174132286795753,36.92628000389689,2018.0,2.0,-/L/,0,0.6896429,-LAH6W_lt_L4zqiomNxWGQ_0
65512,-LQK4S6UsEoNUiwRzwWN9g,-1.171491419650444,36.91797025308489,2018.0,2.0,-/L/,0,0.67308193,-LQK4S6UsEoNUiwRzwWN9g_0
57472,-MI75p2A3q0uvkf5pwFQGA,-1.242357367796266,36.84443095971697,2021.0,7.0,-/m/,0,0.6375851,-MI75p2A3q0uvkf5pwFQGA_0
11951,-MI75p2A3q0uvkf5pwFQGA,-1.242357367796266,36.84443095971697,2021.0,7.0,-/m/,0,0.6375851,-MI75p2A3q0uvkf5pwFQGA_0
100677,-MSy0eYV10SzqfoQ4uDLoA,-1.303139335824782,36.7225308502513,2018.0,1.0,-/m/,0,0.70461017,-MSy0eYV10SzqfoQ4uDLoA_0
33316,-Mievqc_MHCk_K0yZw7bjA,-1.378371448656635,36.74611372960133,2021.0,7.0,-/m/,0,0.8260227,-Mievqc_MHCk_K0yZw7bjA_0
92585,-MkrltERfbqNh5rKfQo4iQ,-1.237297142206506,36.93195111947046,2021.0,9.0,-/m/,0,0.7215749,-MkrltERfbqNh5rKfQo4iQ_0
25130,-Mvy-pS9ULK5jJkdlcFJKA,-1.303084891177562,36.81689468045593,2017.0,12.0,-/m/,0,0.75718695,-Mvy-pS9ULK5jJkdlcFJKA_0
4362,-N3bZl8OxzC3pOTMECY4Mg,-1.30399685895667,36.86787427539882,2018.0,1.0,-/N/,0,0.70393145,-N3bZl8OxzC3pOTMECY4Mg_0
74314,-NCe-NCQc4a-YLdl9Jnd9g,-1.271135674120957,37.06921074904304,2018.0,2.0,-/N/,0,0.7522359,-NCe-NCQc4a-YLdl9Jnd9g_0
50295,-Ngn-e8FUHkkFNg4_jnyTw,-1.222002625959562,36.89359928423238,2018.0,2.0,-/N/,0,0.8431262,-Ngn-e8FUHkkFNg4_jnyTw_0
38767,-Ngn-e8FUHkkFNg4_jnyTw,-1.222002625959562,36.89359928423238,2018.0,2.0,-/N/,0,0.8431262,-Ngn-e8FUHkkFNg4_jnyTw_0
34059,-NwRAWvViPvJNk-TZ18DQw,-1.201151631831899,36.85316350887682,2021.0,8.0,-/N/,0,0.7596229,-NwRAWvViPvJNk-TZ18DQw_0
35908,-OQrPhyo5HP5Pc_mfvwcWQ,-1.317363717615989,36.71175171093924,2018.0,1.0,-/O/,0,0.8255763,-OQrPhyo5HP5Pc_mfvwcWQ_0
119218,-OWkL408n9JxEaKC5hCaWA,-1.311542446933012,36.81683750562431,2018.0,7.0,-/O/,0,0.7011123,-OWkL408n9JxEaKC5hCaWA_0
2822,-OdlrNxOD4qjc7w09RujCQ,-1.210095648882295,36.7714081480396,2021.0,7.0,-/O/,0,0.7569681,-OdlrNxOD4qjc7w09RujCQ_0
36477,-P1UuLVddXnUmiFipGINkg,-1.282643255038947,37.00593166928627,2018.0,2.0,-/P/,0,0.77502996,-P1UuLVddXnUmiFipGINkg_0
90395,-P2BtNuK6PqLNMaf1LnKsA,-1.323772811982616,36.8306105135878,2021.0,9.0,-/P/,0,0.6847214,-P2BtNuK6PqLNMaf1LnKsA_0
79019,-PR4eC1MJ4bT23CMlTnicw,-1.285534435758462,36.94742012887733,2021.0,7.0,-/P/,0,0.6740658,-PR4eC1MJ4bT23CMlTnicw_0
124764,-Q8oPCGtyWuo5zKhnowasQ,-1.239120768245876,36.66560068318181,2018.0,2.0,-/Q/,0,0.65378827,-Q8oPCGtyWuo5zKhnowasQ_0
4424,-QILZpE8VkCpOLJ4MojeRg,-1.293397742454042,36.8718116607832,2021.0,8.0,-/Q/,0,0.6692076,-QILZpE8VkCpOLJ4MojeRg_0
88916,-QILZpE8VkCpOLJ4MojeRg,-1.293397742454042,36.8718116607832,2021.0,8.0,-/Q/,0,0.6692076,-QILZpE8VkCpOLJ4MojeRg_0
10355,-QIl-ZDuSEOydqcjvas8XA,-1.305232393122546,36.78785748001673,2021.0,7.0,-/Q/,0,0.63694215,-QIl-ZDuSEOydqcjvas8XA_0
123023,-QRNtvp0wA-BXKMeQJN3yA,-1.288438418847193,36.97746726546546,2018.0,2.0,-/Q/,0,0.76183486,-QRNtvp0wA-BXKMeQJN3yA_0
1305,-QcAIoFXYF71CrFkr2HI2A,-1.284341400730236,36.77951237062106,2018.0,2.0,-/Q/,0,0.65555537,-QcAIoFXYF71CrFkr2HI2A_0
56957,-QdA_FZEiRN74ugz4VRRBg,-1.347513128650153,36.88122301702704,2021.0,8.0,-/Q/,0,0.89296633,-QdA_FZEiRN74ugz4VRRBg_0
104405,-Qmltkpdi74Vna3BIt71Xw,-1.360836032020988,36.65693179921357,2018.0,4.0,-/Q/,0,0.7792152,-Qmltkpdi74Vna3BIt71Xw_0
19562,-RMHJM3g-q0aWxfdTWlH4A,-1.395921933814075,36.75685368145511,2022.0,2.0,-/r/,0,0.75859535,-RMHJM3g-q0aWxfdTWlH4A_0
76123,-RYGs_A3OsoGEUI57JLdKQ,-1.200992745676581,36.8905771177014,2021.0,9.0,-/r/,0,0.62628156,-RYGs_A3OsoGEUI57JLdKQ_0
81298,-Rusmn9hI2gV7UroHd80Cg,-1.257213228349075,36.94066892356309,2021.0,8.0,-/r/,0,0.65465504,-Rusmn9hI2gV7UroHd80Cg_0
87369,-SE6sHGiEyvjdHTnGPLxJA,-1.265632125463949,36.68487051734739,2021.0,8.0,-/s/,0,0.6793447,-SE6sHGiEyvjdHTnGPLxJA_0
14955,-SNrdYjUNIIpu-l19IEB6Q,-1.252779118302822,36.87171997008134,2018.0,2.0,-/s/,0,0.7433287,-SNrdYjUNIIpu-l19IEB6Q_0
1050,-SVJRVQ2pIFl7ixj4dH3xg,-1.32964078226104,36.81093051552101,2018.0,3.0,-/s/,0,0.7231459,-SVJRVQ2pIFl7ixj4dH3xg_0
27895,-Shy6VSMMAzTzDSRaKzCBQ,-1.355843876870398,36.65613299651779,2018.0,4.0,-/s/,0,0.8445113,-Shy6VSMMAzTzDSRaKzCBQ_0
90673,-TACyLk7LzLdJYS1GvZoyA,-1.167640145006156,36.95892754377901,2021.0,9.0,-/t/,0,0.63974285,-TACyLk7LzLdJYS1GvZoyA_0
45637,-TCTDoq_hupq33FdQApsFg,-1.484617669293623,36.96385246113572,2021.0,9.0,-/t/,0,0.71913946,-TCTDoq_hupq33FdQApsFg_0
86360,-TN_pPAvrLHIWGCSDsne9g,-1.257137380412646,36.71730451188995,2021.0,8.0,-/t/,0,0.6898619,-TN_pPAvrLHIWGCSDsne9g_0
25387,-Tm9BB__cL87GjVbDos4mQ,-1.257233249921551,36.68082532528527,2021.0,8.0,-/t/,0,0.7792169,-Tm9BB__cL87GjVbDos4mQ_0
88127,-TnCL6bVocBewuqyMb_gaQ,-1.240151909023504,36.91396413126084,2018.0,2.0,-/t/,0,0.7320822,-TnCL6bVocBewuqyMb_gaQ_0
89149,-TnCL6bVocBewuqyMb_gaQ,-1.240151909023504,36.91396413126084,2018.0,2.0,-/t/,0,0.7320822,-TnCL6bVocBewuqyMb_gaQ_0
8755,-Tp4d5L7y14XSVFfim892g,-1.301649832231307,36.80126573868535,2018.0,3.0,-/t/,0,0.97040313,-Tp4d5L7y14XSVFfim892g_0
32496,-TvNZBbUJacROSZcY6euLg,-1.306819017824384,36.89720238258256,2021.0,7.0,-/t/,0,0.7981099,-TvNZBbUJacROSZcY6euLg_0
125235,-TyKGkjVXZ8SsY3mjaReWw,-1.392601822867019,36.74703284958848,2018.0,1.0,-/t/,0,0.86432076,-TyKGkjVXZ8SsY3mjaReWw_0
36415,-UH81TBnKwBGCKcuvx2tlQ,-1.287110430131641,37.00383005509634,2018.0,2.0,-/U/,0,0.6975283,-UH81TBnKwBGCKcuvx2tlQ_0
68925,-UlyQIx9x2xMZkvdrehQ5A,-1.280825415934127,37.0562203909501,2021.0,10.0,-/U/,0,0.6163914,-UlyQIx9x2xMZkvdrehQ5A_0
8625,-UqOjfUtcwS49K80Jjdmbw,-1.282806697408932,37.06682483558942,2021.0,10.0,-/U/,0,0.6181509,-UqOjfUtcwS49K80Jjdmbw_0
83303,-UzfuBzFVH0QAPfF0lGuVQ,-1.20967604106527,36.92831593412307,2021.0,9.0,-/U/,0,0.7939023,-UzfuBzFVH0QAPfF0lGuVQ_0
61982,-VBYuXYJgwsvVznw3_zpAQ,-1.303636409237723,36.7063478161927,2021.0,10.0,-/v/,0,0.77745306,-VBYuXYJgwsvVznw3_zpAQ_0
114641,-VPkPfxctZZWz3QF-CFN2Q,-1.192809050562599,36.7470741266727,2021.0,12.0,-/v/,0,0.62859184,-VPkPfxctZZWz3QF-CFN2Q_0
34128,-Va2a3GMOPPpMFrV7jngZA,-1.216464596474627,36.82575148002524,2022.0,1.0,-/v/,0,0.7558095,-Va2a3GMOPPpMFrV7jngZA_0
22420,-W8EDEB6V3XRgG1IRfMeWg,-1.255122605380945,36.95875102110494,2018.0,2.0,-/w/,0,0.72161543,-W8EDEB6V3XRgG1IRfMeWg_0
70656,-WHln2a3KO_QK4ahORVZIQ,-1.206723310544136,36.95528779453593,2021.0,9.0,-/w/,0,0.7967543,-WHln2a3KO_QK4ahORVZIQ_0
30777,-WtE9OQnPm3Yp5ZElbyf7A,-1.20043622068202,36.90808782205946,2018.0,2.0,-/w/,0,0.6310743,-WtE9OQnPm3Yp5ZElbyf7A_0
6623,-X9RLwdvXZP6z8Aohhb5Vg,-1.273048199216576,36.79091245824622,2021.0,9.0,-/x/,0,0.6620567,-X9RLwdvXZP6z8Aohhb5Vg_0
81859,-XVnYljq73yZ95BySGr6gw,-1.207389901024459,36.90475208417266,2021.0,9.0,-/x/,0,0.647531,-XVnYljq73yZ95BySGr6gw_0
36208,-YJNVdH_fHKYmqKaob8xxw,-1.25800669718372,36.80568723888302,2017.0,12.0,-/y/,0,0.7584264,-YJNVdH_fHKYmqKaob8xxw_0
46556,-Z2GBL_ToBSL6P0kWuTR6g,-1.249780369394183,36.94141742072869,2021.0,10.0,-/Z/,0,0.60061884,-Z2GBL_ToBSL6P0kWuTR6g_0
25849,-ZEozZkdUh_ssQ0Sc4SqjA,-1.248192300578441,36.89225903227902,2018.0,2.0,-/Z/,0,0.8278067,-ZEozZkdUh_ssQ0Sc4SqjA_0
124208,-ZhdgdsG9IauhP4fL3DTpw,-1.261441326686835,36.95689238283826,2021.0,8.0,-/Z/,0,0.7220786,-ZhdgdsG9IauhP4fL3DTpw_0
93177,-Zo6EuLqoQJnqYTBFnwUTw,-1.401765717189667,36.77342436166752,2022.0,2.0,-/Z/,0,0.8494074,-Zo6EuLqoQJnqYTBFnwUTw_0
83173,-ZxCN-WfTY4VxbQaLVw-Sw,-1.211885790349844,36.92121720628099,2021.0,9.0,-/Z/,0,0.8184331,-ZxCN-WfTY4VxbQaLVw-Sw_0
64154,-_KQ1l-qlcLa0hGWWQ7rJg,-1.217362851491195,36.90648331299312,2018.0,2.0,-/_/,0,0.7357774,-_KQ1l-qlcLa0hGWWQ7rJg_0
40814,-_KQ1l-qlcLa0hGWWQ7rJg,-1.217362851491195,36.90648331299312,2018.0,2.0,-/_/,0,0.7357774,-_KQ1l-qlcLa0hGWWQ7rJg_0
