poly_id,fb_value,allocated_sum,diff,rel_diff_pct
0,123.85537789358142,0.0,123.85537789358142,100.0
1,39.811627662412825,40.451735940861674,-0.6401082784488494,-1.6078425224829278
2,119.23352078808492,117.81801833600869,1.4155024520762254,1.1871682080008472
3,29.659044269402994,30.224441062330143,-0.5653967929271495,-1.9063216865366994
4,78.81123281598913,77.50058898009645,1.3106438358926766,1.663016538458176
5,81.30792563218404,84.00314619126752,-2.695220559083481,-3.314831288742944
6,121.48043830481853,119.92363841595491,1.5567998888636225,1.2815231082368197
7,120.68704952408575,120.54974469293441,0.13730483115134007,0.11376931633740692
8,89.66079092179035,87.40825861536841,2.2525323064219407,2.512282440589653
9,69.77683608073525,69.33160910302789,0.44522697770736386,0.638072751238268
10,60.282617644781254,55.24253318810522,5.040084456676034,8.360759126909548
11,85.63854975934412,81.7587773379262,3.8797724214179112,4.53040416065031
12,137.37458084476117,136.3973766373532,0.977204207407965,0.7113428127669742
13,155.98263456409853,160.41943767056958,-4.4368031064710465,-2.8444211875699628
14,135.99807266740333,146.18654794891654,-10.188475281513206,-7.491632110427126
15,351.7012298522543,342.0383845038464,9.662845348407927,2.747458504045374
16,329.3217161707904,334.5340464512773,-5.212330280486867,-1.5827472117823187
17,175.39152521478653,176.9433065693273,-1.5517813545407648,-0.8847527568053446
18,234.35069534326632,234.89322220389835,-0.542526860632023,-0.23150213394389726
19,498.6047036878,491.51840853232204,7.086295155477956,1.4212250913531335
20,373.4148676479957,364.8513707764081,8.563496871587631,2.2932929600596728
21,62.818945347232415,66.3562754903103,-3.537330143077881,-5.630992566852642
22,117.72390211261096,119.49496919620339,-1.7710670835924276,-1.5044243792550138
23,75.11383640374396,76.30055123306687,-1.1867148293229093,-1.5798884548303527
24,169.5973349521589,140.05915335020643,29.53818160195246,17.416654342053654
25,121.4695203921471,129.06269990205223,-7.593179509905127,-6.251098617489906
26,123.70430888224377,122.85479765405918,0.849511228184582,0.686727273981415
27,318.1634186104592,320.7316312514705,-2.568212641011314,-0.8071992224083073
28,299.4995569575075,291.0493147803552,8.45024217715229,2.821453982434838
29,146.60700327652614,155.13451133098513,-8.527508054458991,-5.816576196141625
30,290.1037402019058,283.4859807269437,6.617759474962099,2.2811699946909627
31,253.11800328441996,252.76221242943907,0.3557908549808815,0.14056323547286032
32,417.4449733141539,413.2168372051104,4.2281361090435325,1.0128607072390332
33,412.6692468287439,427.8755343103154,-15.206287481571508,-3.6848608415644932
34,841.5607147852647,840.3467250403756,1.2139897448890906,0.1442545645917961
35,497.916938783915,506.49261609698624,-8.575677313071253,-1.722310820358114
36,846.0279305953514,831.1538950023408,14.874035593010603,1.7581021920332722
37,638.5623498571823,691.3226932219094,-52.76034336472708,-8.262363632388785
38,474.55336755798334,482.18066019029095,-7.627292632307615,-1.6072570871337615
39,961.6727782149414,958.6864489807889,2.9863292341525494,0.3105348619408546
40,922.3730328736096,900.1105718291336,22.262461044476026,2.4136071037461253
41,219.6793828063259,219.4413219779729,0.23806082835298525,0.10836739675423471
42,136.4201575513303,139.31277053750242,-2.892612986172111,-2.12037065349651
43,728.0075541315989,711.8221520888665,16.18540204273245,2.223246441726713
44,325.3369008621141,334.83437477314993,-9.497473911035854,-2.91927349337514
45,365.7141286459533,347.7482807963338,17.96584784961948,4.9125386312357
46,560.8818496597503,540.8772189701215,20.00463068962881,3.566638981411913
47,1189.6514299464677,1168.857670613057,20.793759333410662,1.747886717905794
48,743.8591861180977,748.5867842845726,-4.727598166474877,-0.6355501491009761
49,514.9880778849895,567.0009910278843,-52.01291314289483,-10.099828593412738
50,941.9020308774224,922.0370041526342,19.86502672478821,2.109033219334189
51,986.8723443183712,991.6415625974624,-4.769218279091206,-0.48326597726125214
52,1050.747645519249,1079.0161290401954,-28.268483520946347,-2.690320900693228
53,2223.185805208441,2279.7065087489254,-56.52070354048465,-2.542329273966617
54,2300.1824772086575,2245.432283794567,54.75019341409052,2.3802543474955766
55,2941.384608865379,2836.169211921193,105.21539694418607,3.5770703575134384
56,156.65700902207732,154.8958001906548,1.7612088314225218,1.1242451534194162
57,133.65859609689994,138.02183964496592,-4.363243548065981,-3.2644690842800057
58,132.29146316657065,130.05243900612658,2.2390241604440746,1.6924933074667696
59,671.1015011481004,640.5985729634718,30.50292818462856,4.545203390611563
60,773.3759208185822,787.4958432997018,-14.119922481119602,-1.825751500793343
61,413.9099766084203,426.39442564795684,-12.484449039536514,-3.01622327198637
62,611.7047040747516,639.3767739205284,-27.672069845776832,-4.523762799508445
63,572.7661920623212,538.9978569102291,33.76833515209216,5.895657882757493
64,635.1710003382186,616.5488249140041,18.62217542421456,2.931836531311811
65,1022.556965993228,1038.6327069876431,-16.075740994415128,-1.5721120220231908
66,1266.3990784923847,1272.1324628418029,-5.733384349418202,-0.4527312477393499
67,275.76681682236017,263.76392872564503,12.00288809671514,4.352549822717431
68,455.48233984276857,467.0203921596592,-11.538052316890628,-2.5331503128910633
69,163.31681133287728,152.48581054368046,10.831000789196821,6.6318958230948715
70,350.40968727748634,358.7727902122354,-8.363102934749065,-2.386664307064775
71,699.8774188524075,681.920313398869,17.957105453538475,2.5657500827763284
72,1471.3958138815267,1418.078027022869,53.317786858657655,3.6236195832313736
73,478.51276449020156,457.95537220969015,20.557392280511408,4.296101129593244
74,766.0458052402819,723.6708349950183,42.374970245263626,5.531649668386615
75,208.70652078004028,207.10415629249846,1.60236448754182,0.7677596663261815
76,133.5894648794388,135.797449859072,-2.20798497963321,-1.6528137017584896
77,252.00840409398552,244.61737620887826,7.391027885107263,2.9328497641494566
78,403.47729448615706,438.7379746458213,-35.26068015966422,-8.739198126271262
79,643.2023923410175,629.5711558249174,13.631236516100103,2.1192764017073182
80,274.61581290787876,273.35092587202007,1.2648870358586919,0.46060240394204993
81,550.3732920455076,559.2931192753387,-8.919827229831071,-1.6206867881760396
82,552.7784901474865,548.4149636648971,4.363526482589464,0.7893806579603403
83,280.11520002738445,272.32299731596936,7.7922027114150865,2.7817850336766123
84,378.12654693178274,367.462756960061,10.66378997172177,2.8201643228306863
85,362.1068709991764,361.57328463682285,0.5335863623535602,0.14735604460672436
86,240.20705413897633,244.39123050621419,-4.184176367237853,-1.7419040345155803
87,182.99105330663303,167.24893868609033,15.742114620542708,8.602669002710249
88,363.32895269661805,365.9221265158825,-2.5931738192644502,-0.7137261701876444
89,234.2082468759148,289.6494119869673,-55.44116511105253,-23.67173908287937
90,526.51339696666,557.0054164607,-30.492019494039937,-5.791309332243023
91,790.3493848507846,787.9187721793617,2.4306126714229777,0.30753647918405974
92,1091.4994486197038,1046.9898932323717,44.50955538733206,4.077835810509869
93,1677.7542257367977,1822.611372501408,-144.8571467646102,-8.633990875570298
94,2168.7287393672896,2156.453475562799,12.27526380449035,0.5660119489204337
95,1763.9415669831055,1766.0542367661428,-2.1126697830372905,-0.11976982812705185
96,2164.9456403154973,2025.374362019429,139.57127829606816,6.44687218454725
97,4987.015068974391,5193.489387630434,-206.47431865604267,-4.140238515431342
98,7002.264085340326,7326.478099088562,-324.21401374823563,-4.63013119466599
99,2472.7820232042222,2549.8846094652854,-77.10258626106315,-3.1180502582736302
100,3359.0105451856125,3200.5401638743315,158.47038131128102,4.717769687815143
101,1610.567777173938,1660.372692296199,-49.80491512226081,-3.092382439791106
102,2873.712875178182,2817.978210839847,55.734664338334824,1.9394653105306858
103,5758.299400955164,5858.244460723173,-99.94505976800883,-1.7356697317862693
104,11058.775513302395,10627.990602841237,430.7849104611578,3.895412380357795
105,4052.6276790745865,4246.3995391470335,-193.771860072447,-4.781388161389023
106,5806.235276154562,5620.795527664071,185.43974849049027,3.1938035520549217
107,1778.5162615408387,1692.7898920954108,85.72636944542796,4.820106023161008
108,1852.9759781179573,1736.150584807707,116.82539331025032,6.304744081405107
109,5904.961995490293,5930.795515848932,-25.833520358639362,-0.43748834248838187
110,4332.189172770762,4813.380115674825,-481.1909429040634,-11.107339123796976
111,2771.428489218926,2665.6768371804733,105.7516520384529,3.8157813723080034
112,2303.1691641965,2260.3075499098486,42.861614286651275,1.8609842018097826
113,3543.9610325573026,3593.7057413710686,-49.74470881376601,-1.4036471720985744
114,3167.2093399325227,3149.1090766849156,18.100263247607018,0.5714893240366815
115,9569.83229362228,9010.76559232488,559.066701297399,5.841969682895944
116,6007.593765409811,6419.506724495003,-411.9129590851926,-6.856538161033493
117,5211.695235785992,5126.018268871777,85.67696691421497,1.6439366278733252
118,3510.088616473968,3556.677954178866,-46.589337704897844,-1.3272980484378425
119,4609.354738267511,4455.614878104272,153.73986016323852,3.335387899023449
120,4363.524308978905,4243.62282970906,119.90147926984446,2.7478127948805273
121,3520.641509059356,3434.2744714926853,86.36703756667066,2.4531619406414995
122,3839.487109583077,3740.3554287476227,99.13168083545452,2.581899040317889
123,676.4694999381519,703.1542522379805,-26.684752299828574,-3.94470886008435
124,1190.626385870978,1169.7608067965486,20.865579074429434,1.7524875411832614
125,558.7031044147027,566.064256598082,-7.361152183379318,-1.3175427387486705
126,506.48414365386697,486.07115966439284,20.412983989474128,4.0303303164065944
127,2012.5157704793407,2135.6687115138666,-123.15294103452584,-6.11935284388819
128,2233.4683375762306,2259.0772058746497,-25.60886829841911,-1.1465964333396357
129,501.35996094407375,492.57515729512386,8.78480364894989,1.7521948965385823
130,500.0123242695939,478.12300282926645,21.88932144032742,4.37775638276573
131,483.21500233795985,459.2217503439181,23.99325199404177,4.965336729603632
132,381.19107599756694,353.66829037219844,27.5227856253685,7.220207228970955
133,1087.254772969897,1230.243853851227,-142.98908088132998,-13.151386817162214
134,976.129735770643,1028.4018053101813,-52.27206953953828,-5.355033006782658
135,0.0,0.0,0.0,
136,107.54822189193837,100.43770199888964,7.110519893048732,6.611471364159972
137,250.47005402512065,263.3701056312448,-12.90005160612418,-5.150336896094725
138,69.28227306353364,68.49078548954432,0.7914875739893148,1.1424099397886385
139,2842.9768508633956,2867.67634234577,-24.69949148237447,-0.8687897502532732
140,2558.5145214109657,2659.2988763555572,-100.78435494459154,-3.9391746304809376
141,672.2139541374862,643.1040442350371,29.10990990244909,4.330453083170498
142,715.3605220588364,697.9474338319826,17.4130882268538,2.434169581617145
143,2634.5263695464637,2694.2445721511667,-59.71820260470304,-2.266752889438096
144,2392.4080873528087,2484.268742305117,-91.86065495230832,-3.8396733165181622
145,854.0492318800639,823.69373206409,30.35549981597387,3.5543032746661103
146,972.4794516695288,915.2285566176845,57.25089505184428,5.887105887281974
147,0.0,0.0,0.0,
148,0.0,0.0,0.0,
149,13.115784128510004,11.939791709742929,1.1759924187670752,8.966237986570702
150,10.813844315829492,11.274459140715061,-0.46061482488556926,-4.259491920105724
151,0.0,0.0,0.0,
152,490.86338579103824,470.3199123486325,20.54347344240574,4.185171279234737
153,46.474773293838815,46.08987934742408,0.38489394641473496,0.8281782118252109
154,146.2841048744946,142.52175541051193,3.762349463982673,2.5719468750282917
155,243.8683483067837,283.88036104232316,-40.01201273553946,-16.40721849036546
156,443.3592099767009,443.9738609339195,-0.6146509572186005,-0.13863498115916012
157,790.4052875290821,809.9722069018693,-19.566919372787197,-2.475555222303248
158,536.5495230086137,585.8299372451199,-49.2804142365062,-9.184690717862228
159,680.2810437761738,699.8015400330164,-19.520496256842648,-2.8694752610606753
160,1100.083202125669,1093.4685501196514,6.61465200601765,0.6012865202592212
161,1012.4260535960469,1014.1217122923512,-1.6956586963042355,-0.16748469582360184
162,723.6175530514535,689.6868666477379,33.93068640371553,4.689035839530396
163,1261.1366588729297,1229.1034225595058,32.03323631342391,2.5400289562632983
164,536.4506579295631,517.4417006643598,19.00895726520332,3.543467974961311
165,756.0020682632698,742.4431113055568,13.558956957713008,1.7935079184189802
166,423.06949981372804,429.1155251809539,-6.046025367225866,-1.429085615930208
167,2113.6098622935833,2263.181472138369,-149.5716098447856,-7.076595000483107
168,855.1064920699097,857.5565814499392,-2.450089380029567,-0.2865244741738271
169,2342.333893547935,2326.898820275401,15.435073272534282,0.6589612742679808
170,842.0136059931195,798.6875626478385,43.32604334528105,5.14552770132257
171,426.50560578327634,437.5333720515947,-11.027766268318373,-2.5856087513939965
172,445.821331311192,431.89938538326277,13.921945927929244,3.1227635265867195
173,134.03676312696854,140.47198180341275,-6.435218676444208,-4.801084811596309
174,16.726165047670438,16.818077462982963,-0.09191241531252459,-0.5495127846136244
175,0.0,0.0,0.0,
176,2017.095123091318,2019.2404739422113,-2.1453508508932373,-0.1063584372563134
