panoid,lat,lon,year,month,img_path,angle,type,img_name
IMG_8739,-1.107036111111111,36.238391666666665,2023,2,Used/,,Self,IMG_8739
IMG_7378,-1.2974138888888889,36.80279444444445,2023,2,Used/,,Self,IMG_7378
IMG_8705,-1.2356444444444443,36.66750555555555,2023,2,Used/,,Self,IMG_8705
IMG_8063,-1.2962972222222222,36.80835555555555,2023,2,Used/,,Self,IMG_8063
IMG_7350,-1.2907027777777778,36.79855,2023,2,Used/,,Self,IMG_7350
IMG_8077,-1.2932249999999998,36.81790555555556,2023,2,Used/,,Self,IMG_8077
IMG_7344,-1.2897194444444444,36.79809166666666,2023,2,Used/,,Self,IMG_7344
IMG_8711,-1.2294250000000002,36.66671111111111,2023,2,Used/,,Self,IMG_8711
IMG_8088,-1.3008694444444444,36.82468055555556,2023,2,Used/,,Self,IMG_8088
IMG_7393,-1.2981694444444445,36.80205555555556,2023,2,Used/,,Self,IMG_7393
IMG_7387,-1.2983138888888888,36.80305277777777,2023,2,Used/,,Self,IMG_7387
IMG_7218,-1.2807194444444443,36.807180555555554,2023,2,Used/,,Self,IMG_7218
IMG_8659,-1.3094972222222223,36.72711944444445,2023,2,Used/,,Self,IMG_8659
IMG_8671,-1.2991944444444443,36.70093055555556,2023,2,Used/,,Self,IMG_8671
IMG_8117,-1.3255972222222223,36.84895277777778,2023,2,Used/,,Self,IMG_8117
IMG_7224,-1.2789833333333334,36.80659166666666,2023,2,Used/,,Self,IMG_7224
IMG_8103,-1.3170861111111112,36.83441388888889,2023,2,Used/,,Self,IMG_8103
IMG_7230,-1.2782777777777776,36.80495,2023,2,Used/,,Self,IMG_7230
IMG_8665,-1.306561111111111,36.72218333333333,2023,2,Used/,,Self,IMG_8665
IMG_0775,-1.3486138888888888,36.76472222222223,2023,2,Used/,,Self,IMG_0775
IMG_8329,-1.2660833333333332,36.98836944444445,2023,2,Used/,,Self,IMG_8329
IMG_6304,-1.2518916666666666,36.82528333333334,2023,2,Used/,,Self,IMG_6304
IMG_6462,-1.3083916666666666,36.782025,2023,2,Used/,,Self,IMG_6462
IMG_6476,-1.3061722222222223,36.78414166666666,2023,2,Used/,,Self,IMG_6476
IMG_0761,-1.3422222222222222,36.76454444444445,2023,2,Used/,,Self,IMG_0761
IMG_6310,-1.2485472222222225,36.81687222222222,2023,2,Used/,,Self,IMG_6310
IMG_0749,-1.3411305555555555,36.75548888888889,2023,2,Used/,,Self,IMG_0749
IMG_7026,-1.326952777777778,36.78020833333333,2023,2,Used/,,Self,IMG_7026
IMG_8315,-1.264636111111111,36.98465,2023,2,Used/,,Self,IMG_8315
IMG_6338,-1.225538888888889,36.79045277777777,2023,2,Used/,,Self,IMG_6338
IMG_7740,-1.3144722222222225,36.871566666666666,2023,2,Used/,,Self,IMG_7740
IMG_8473,-1.2798416666666663,37.04991666666667,2023,2,Used/,,Self,IMG_8473
IMG_8467,-1.2810861111111111,37.05710555555555,2023,2,Used/,,Self,IMG_8467
IMG_7032,-1.3215194444444445,36.78421111111111,2023,2,Used/,,Self,IMG_7032
IMG_8301,-1.2653388888888888,36.98166666666667,2023,2,Used/,,Self,IMG_8301
IMG_8498,-1.2774305555555554,37.0255,2023,2,Used/,,Self,IMG_8498
IMG_7797,-1.3131777777777778,36.872413888888886,2023,2,Used/,,Self,IMG_7797
IMG_6489,-1.3059611111111111,36.78592222222222,2023,2,Used/,,Self,IMG_6489
IMG_0788,-1.3566416666666667,36.76223888888889,2023,2,Used/,,Self,IMG_0788
IMG_7795,-1.313288888888889,36.87255555555556,2023,2,Used/,,Self,IMG_7795
IMG_7742,-1.3145194444444446,36.8717,2023,2,Used/,,Self,IMG_7742
IMG_8471,-1.2800555555555555,37.05181944444444,2023,2,Used/,,Self,IMG_8471
IMG_7024,-1.3293305555555557,36.78007777777778,2023,2,Used/,,Self,IMG_7024
IMG_8317,-1.2647583333333334,36.98506944444445,2023,2,Used/,,Self,IMG_8317
IMG_7030,-1.3221083333333332,36.783763888888885,2023,2,Used/,,Self,IMG_7030
IMG_8303,-1.2649972222222223,36.98180833333333,2023,2,Used/,,Self,IMG_8303
IMG_8465,-1.2827,37.06463888888889,2023,2,Used/,,Self,IMG_8465
IMG_6460,-1.308452777777778,36.78158888888889,2023,2,Used/,,Self,IMG_6460
IMG_6306,-1.2497027777777778,36.821125,2023,2,Used/,,Self,IMG_6306
IMG_7018,-1.3387666666666669,36.77252222222222,2023,2,Used/,,Self,IMG_7018
IMG_0777,-1.3498,36.76405555555556,2023,2,Used/,,Self,IMG_0777
IMG_6312,-1.241011111111111,36.81336666666667,2023,2,Used/,,Self,IMG_6312
IMG_0763,-1.3423916666666666,36.766575,2023,2,Used/,,Self,IMG_0763
IMG_8459,-1.2814,37.05839444444444,2023,2,Used/,,Self,IMG_8459
IMG_6474,-1.306263888888889,36.78395,2023,2,Used/,,Self,IMG_6474
IMG_6879,-1.364325,36.74640555555556,2023,2,Used/,,Self,IMG_6879
IMG_8698,-1.247952777777778,36.664627777777774,2023,2,Used/,,Self,IMG_8698
IMG_8115,-1.3244194444444444,36.84681388888889,2023,2,Used/,,Self,IMG_8115
IMG_7226,-1.2777888888888889,36.806,2023,2,Used/,,Self,IMG_7226
IMG_8673,-1.2953916666666665,36.68908055555555,2023,2,Used/,,Self,IMG_8673
IMG_8667,-1.304688888888889,36.71347777777778,2023,2,Used/,,Self,IMG_8667
IMG_8101,-1.3166805555555556,36.83368333333333,2023,2,Used/,,Self,IMG_8101
IMG_7232,-1.2784694444444444,36.80469444444444,2023,2,Used/,,Self,IMG_7232
IMG_8129,-1.330761111111111,36.863455555555554,2023,2,Used/,,Self,IMG_8129
IMG_7568,-1.267675,36.82191111111111,2023,2,Used/,,Self,IMG_7568
IMG_7391,-1.2982055555555554,36.80265555555555,2023,2,Used/,,Self,IMG_7391
IMG_7385,-1.2982138888888888,36.80311111111111,2023,2,Used/,,Self,IMG_7385
IMG_8061,-1.2966833333333332,36.80777222222222,2023,2,Used/,,Self,IMG_8061
IMG_7352,-1.2913138888888889,36.79887222222222,2023,2,Used/,,Self,IMG_7352
IMG_8707,-1.2322611111111113,36.66841111111111,2023,2,Used/,,Self,IMG_8707
IMG_8713,-1.228388888888889,36.66505833333333,2023,2,Used/,,Self,IMG_8713
IMG_8075,-1.293597222222222,36.815977777777775,2023,2,Used/,,Self,IMG_8075
IMG_7346,-1.2898944444444442,36.79816944444444,2023,2,Used/,,Self,IMG_7346
IMG_7408,-1.298936111111111,36.797977777777774,2023,2,Used/,,Self,IMG_7408
IMG_8049,-1.2982388888888887,36.80068611111111,2023,2,Used/,,Self,IMG_8049
IMG_7193,-1.2868444444444442,36.79991944444444,2023,2,Used/,,Self,IMG_7193
IMG_6299,-1.2555305555555556,36.83241944444445,2023,2,Used/,,Self,IMG_6299
IMG_7187,-1.2866527777777776,36.798827777777774,2023,2,Used/,,Self,IMG_7187
IMG_7839,-1.3127027777777778,36.87007777777778,2023,2,Used/,,Self,IMG_7839
IMG_7811,-1.312752777777778,36.87166111111111,2023,2,Used/,,Self,IMG_7811
IMG_8288,-1.2721888888888888,36.97529166666667,2023,2,Used/,,Self,IMG_8288
IMG_7805,-1.312775,36.87210833333334,2023,2,Used/,,Self,IMG_7805
IMG_6528,-1.3013555555555556,36.78824166666666,2023,2,Used/,,Self,IMG_6528
IMG_7636,-1.3125916666666666,36.85341944444445,2023,2,Used/,,Self,IMG_7636
IMG_8505,-1.2762888888888888,37.01306111111112,2023,2,Used/,,Self,IMG_8505
IMG_7150,-1.2901944444444444,36.796052777777774,2023,2,Used/,,Self,IMG_7150
IMG_8263,-1.280908333333333,36.96335277777778,2023,2,Used/,,Self,IMG_8263
IMG_7144,-1.2955083333333333,36.7953,2023,2,Used/,,Self,IMG_7144
IMG_8277,-1.2770194444444445,36.96982222222223,2023,2,Used/,,Self,IMG_8277
IMG_7622,-1.2985,36.836666666666666,2023,2,Used/,,Self,IMG_7622
IMG_8511,-1.2755944444444445,37.00561944444444,2023,2,Used/,,Self,IMG_8511
IMG_6514,-1.3046638888888888,36.7882,2023,2,Used/,,Self,IMG_6514
IMG_8539,-1.2670249999999998,36.98982222222222,2023,2,Used/,,Self,IMG_8539
IMG_6272,-1.2681194444444444,36.83324722222223,2023,2,Used/,,Self,IMG_6272
IMG_7178,-1.2887333333333333,36.798313888888885,2023,2,Used/,,Self,IMG_7178
IMG_6266,-1.270338888888889,36.83032777777778,2023,2,Used/,,Self,IMG_6266
IMG_6500,-1.306038888888889,36.78728611111111,2023,2,Used/,,Self,IMG_6500
IMG_6267,-1.269886111111111,36.83105555555556,2023,2,Used/,,Self,IMG_6267
IMG_7179,-1.2885361111111109,36.798366666666666,2023,2,Used/,,Self,IMG_7179
IMG_6501,-1.306,36.78733611111111,2023,2,Used/,,Self,IMG_6501
IMG_8538,-1.2673138888888889,36.9903,2023,2,Used/,,Self,IMG_8538
IMG_6515,-1.304538888888889,36.78822777777778,2023,2,Used/,,Self,IMG_6515
IMG_6273,-1.2647444444444444,36.836263888888894,2023,2,Used/,,Self,IMG_6273
IMG_8276,-1.277872222222222,36.96896111111111,2023,2,Used/,,Self,IMG_8276
IMG_7145,-1.2952083333333333,36.795319444444445,2023,2,Used/,,Self,IMG_7145
IMG_8510,-1.2756277777777778,37.006030555555554,2023,2,Used/,,Self,IMG_8510
IMG_7623,-1.2984805555555554,36.83671944444445,2023,2,Used/,,Self,IMG_7623
IMG_8504,-1.2764027777777778,37.01435833333333,2023,2,Used/,,Self,IMG_8504
IMG_7637,-1.3125916666666666,36.85341944444445,2023,2,Used/,,Self,IMG_7637
IMG_6529,-1.301,36.78823055555555,2023,2,Used/,,Self,IMG_6529
IMG_8262,-1.2811638888888888,36.96282222222222,2023,2,Used/,,Self,IMG_8262
IMG_7151,-1.290125,36.79606944444444,2023,2,Used/,,Self,IMG_7151
IMG_8289,-1.2715694444444443,36.97608888888889,2023,2,Used/,,Self,IMG_8289
IMG_7804,-1.312752777777778,36.87211666666667,2023,2,Used/,,Self,IMG_7804
IMG_7810,-1.3127722222222222,36.87165555555556,2023,2,Used/,,Self,IMG_7810
IMG_7186,-1.286761111111111,36.798830555555554,2023,2,Used/,,Self,IMG_7186
IMG_6298,-1.2558694444444445,36.83245277777778,2023,2,Used/,,Self,IMG_6298
IMG_7838,-1.3126944444444444,36.870075,2023,2,Used/,,Self,IMG_7838
IMG_7192,-1.286797222222222,36.79971111111111,2023,2,Used/,,Self,IMG_7192
IMG_8048,-1.2984694444444442,36.79923888888889,2023,2,Used/,,Self,IMG_8048
IMG_7409,-1.2989694444444444,36.79783611111111,2023,2,Used/,,Self,IMG_7409
IMG_8712,-1.2289555555555556,36.66593611111111,2023,2,Used/,,Self,IMG_8712
IMG_7347,-1.2901083333333332,36.79825555555556,2023,2,Used/,,Self,IMG_7347
IMG_8074,-1.293897222222222,36.8149,2023,2,Used/,,Self,IMG_8074
IMG_7353,-1.291497222222222,36.79897777777778,2023,2,Used/,,Self,IMG_7353
IMG_8060,-1.296886111111111,36.80743888888889,2023,2,Used/,,Self,IMG_8060
IMG_8706,-1.232527777777778,36.66854444444444,2023,2,Used/,,Self,IMG_8706
IMG_7384,-1.2981305555555551,36.80316944444444,2023,2,Used/,,Self,IMG_7384
IMG_7390,-1.298286111111111,36.80276111111111,2023,2,Used/,,Self,IMG_7390
IMG_8128,-1.3308666666666666,36.86270833333334,2023,2,Used/,,Self,IMG_8128
IMG_8666,-1.3065055555555556,36.72202777777778,2023,2,Used/,,Self,IMG_8666
IMG_7233,-1.2787944444444443,36.80409722222222,2023,2,Used/,,Self,IMG_7233
IMG_8100,-1.3152583333333334,36.83185277777778,2023,2,Used/,,Self,IMG_8100
IMG_7227,-1.2776527777777775,36.80565555555555,2023,2,Used/,,Self,IMG_7227
IMG_8114,-1.3231,36.84476111111111,2023,2,Used/,,Self,IMG_8114
IMG_8672,-1.2970444444444442,36.69491111111111,2023,2,Used/,,Self,IMG_8672
IMG_8699,-1.243938888888889,36.66512222222222,2023,2,Used/,,Self,IMG_8699
IMG_6878,-1.3584361111111112,36.74720277777778,2023,2,Used/,,Self,IMG_6878
IMG_0762,-1.3424222222222222,36.76618888888889,2023,2,Used/,,Self,IMG_0762
IMG_6313,-1.2407472222222222,36.81323611111111,2023,2,Used/,,Self,IMG_6313
IMG_6475,-1.3062194444444446,36.78404166666667,2023,2,Used/,,Self,IMG_6475
IMG_8458,-1.2812083333333333,37.05772777777778,2023,2,Used/,,Self,IMG_8458
IMG_6461,-1.308452777777778,36.78158888888889,2023,2,Used/,,Self,IMG_6461
IMG_0776,-1.3493027777777775,36.76438888888889,2023,2,Used/,,Self,IMG_0776
IMG_7019,-1.3374527777777776,36.77390555555556,2023,2,Used/,,Self,IMG_7019
IMG_6307,-1.2496361111111112,36.82105277777778,2023,2,Used/,,Self,IMG_6307
IMG_8302,-1.2653361111111112,36.98166666666667,2023,2,Used/,,Self,IMG_8302
IMG_7031,-1.3218694444444443,36.78394722222222,2023,2,Used/,,Self,IMG_7031
IMG_6449,-1.3087861111111112,36.78276111111111,2023,2,Used/,,Self,IMG_6449
IMG_8464,-1.2826777777777778,37.06425833333333,2023,2,Used/,,Self,IMG_8464
IMG_8470,-1.2801749999999998,37.05281944444444,2023,2,Used/,,Self,IMG_8470
IMG_7743,-1.3145694444444445,36.87182777777778,2023,2,Used/,,Self,IMG_7743
IMG_8316,-1.2647111111111111,36.98489722222222,2023,2,Used/,,Self,IMG_8316
IMG_7025,-1.3275972222222223,36.78005555555556,2023,2,Used/,,Self,IMG_7025
IMG_7794,-1.3132472222222222,36.87257777777778,2023,2,Used/,,Self,IMG_7794
IMG_0789,-1.3572305555555555,36.762375,2023,2,Used/,,Self,IMG_0789
IMG_7081,-1.2995027777777777,36.790394444444445,2023,2,Used/,,Self,IMG_7081
IMG_7095,-1.2993444444444444,36.79288611111111,2023,2,Used/,,Self,IMG_7095
IMG_0922,-1.294725,36.79841944444444,2023,2,Used/,,Self,IMG_0922
IMG_7718,-1.3142055555555556,36.86966666666667,2023,2,Used/,,Self,IMG_7718
IMG_6360,-1.271772222222222,36.76784166666667,2023,2,Used/,,Self,IMG_6360
IMG_0711,-1.3321555555555555,36.716369444444446,2023,2,Used/,,Self,IMG_0711
IMG_6374,-1.2833333333333332,36.76981111111111,2023,2,Used/,,Self,IMG_6374
IMG_0705,-1.3258777777777777,36.71735833333334,2023,2,Used/,,Self,IMG_0705
IMG_8359,-1.2714638888888887,36.99723611111112,2023,2,Used/,,Self,IMG_8359
IMG_6412,-1.2919833333333333,36.82458888888889,2023,2,Used/,,Self,IMG_6412
IMG_8417,-1.2777805555555557,37.02990833333333,2023,2,Used/,,Self,IMG_8417
IMG_7724,-1.314175,36.87009722222222,2023,2,Used/,,Self,IMG_7724
IMG_8371,-1.2751194444444445,37.003575,2023,2,Used/,,Self,IMG_8371
IMG_7042,-1.3147722222222222,36.789744444444445,2023,2,Used/,,Self,IMG_7042
IMG_6348,-1.2505055555555555,36.77630277777778,2023,2,Used/,,Self,IMG_6348
IMG_0739,-1.3383805555555557,36.73627777777778,2023,2,Used/,,Self,IMG_0739
IMG_8365,-1.2733527777777778,37.00028888888889,2023,2,Used/,,Self,IMG_8365
IMG_7056,-1.2998777777777777,36.78816944444444,2023,2,Used/,,Self,IMG_7056
IMG_8403,-1.2773444444444444,37.02518333333333,2023,2,Used/,,Self,IMG_8403
IMG_7730,-1.314238888888889,36.87070833333333,2023,2,Used/,,Self,IMG_7730
IMG_8198,-1.3054083333333333,36.93461111111111,2023,2,Used/,,Self,IMG_8198
IMG_7283,-1.2835638888888887,36.806752777777774,2023,2,Used/,,Self,IMG_7283
IMG_6189,-1.2998694444444443,36.82308055555556,2023,2,Used/,,Self,IMG_6189
IMG_7297,-1.2865833333333332,36.8045,2023,2,Used/,,Self,IMG_7297
IMG_6162,-1.328411111111111,36.88341944444444,2023,2,Used/,,Self,IMG_6162
IMG_8629,-1.3003555555555557,36.77294166666667,2023,2,Used/,,Self,IMG_8629
IMG_7268,-1.2794388888888888,36.80694166666667,2023,2,Used/,,Self,IMG_7268
IMG_6176,-1.3303055555555556,36.85617777777778,2023,2,Used/,,Self,IMG_6176
IMG_7240,-1.2784194444444443,36.80319722222222,2023,2,Used/,,Self,IMG_7240
IMG_8173,-1.3249055555555556,36.898152777777774,2023,2,Used/,,Self,IMG_8173
IMG_8615,-1.2990944444444443,36.7967,2023,2,Used/,,Self,IMG_8615
IMG_7254,-1.2778138888888888,36.80551944444444,2023,2,Used/,,Self,IMG_7254
IMG_8167,-1.328158333333333,36.892925,2023,2,Used/,,Self,IMG_8167
IMG_7491,-1.2490972222222223,36.81923888888889,2023,2,Used/,,Self,IMG_7491
IMG_6957,-1.3715583333333334,36.74417222222223,2023,2,Used/,,Self,IMG_6957
IMG_7485,-1.25545,36.83221111111112,2023,2,Used/,,Self,IMG_7485
IMG_7308,-1.2875527777777778,36.80282222222222,2023,2,Used/,,Self,IMG_7308
IMG_7334,-1.288075,36.79853611111111,2023,2,Used/,,Self,IMG_7334
IMG_6994,-1.351136111111111,36.76311388888889,2023,2,Used/,,Self,IMG_6994
IMG_6980,-1.3525972222222222,36.75815277777778,2023,2,Used/,,Self,IMG_6980
IMG_7320,-1.2866749999999998,36.79908888888889,2023,2,Used/,,Self,IMG_7320
IMG_7877,-1.3132833333333334,36.87144444444444,2023,2,Used/,,Self,IMG_7877
IMG_7863,-1.3132222222222223,36.871769444444446,2023,2,Used/,,Self,IMG_7863
IMG_7693,-1.3159833333333333,36.86685277777778,2023,2,Used/,,Self,IMG_7693
IMG_0856,-1.3611027777777778,36.76306388888889,2023,2,Used/,,Self,IMG_0856
IMG_7687,-1.3159888888888889,36.86615277777778,2023,2,Used/,,Self,IMG_7687
IMG_6572,-1.2956944444444445,36.79527222222222,2023,2,Used/,,Self,IMG_6572
IMG_8239,-1.2869583333333332,36.95334722222223,2023,2,Used/,,Self,IMG_8239
IMG_0665,-1.307227777777778,36.73649722222223,2023,2,Used/,,Self,IMG_0665
IMG_6214,-1.2934444444444444,36.80322777777778,2023,2,Used/,,Self,IMG_6214
IMG_0671,-1.3080055555555556,36.733872222222224,2023,2,Used/,,Self,IMG_0671
IMG_6200,-1.2954055555555557,36.81063055555556,2023,2,Used/,,Self,IMG_6200
IMG_6566,-1.297008333333333,36.79543333333333,2023,2,Used/,,Self,IMG_6566
IMG_7678,-1.3154305555555557,36.86439444444444,2023,2,Used/,,Self,IMG_7678
IMG_8563,-1.279,36.81683611111112,2023,2,Used/,,Self,IMG_8563
IMG_7650,-1.3151222222222223,36.86060555555556,2023,2,Used/,,Self,IMG_7650
IMG_8205,-1.2947694444444444,36.94243611111111,2023,2,Used/,,Self,IMG_8205
IMG_7136,-1.2953305555555554,36.8022,2023,2,Used/,,Self,IMG_7136
IMG_0659,-1.306413888888889,36.73970277777778,2023,2,Used/,,Self,IMG_0659
IMG_6228,-1.2794222222222222,36.82028055555556,2023,2,Used/,,Self,IMG_6228
IMG_8211,-1.2918444444444444,36.94554444444445,2023,2,Used/,,Self,IMG_8211
IMG_7122,-1.2987583333333332,36.79790555555555,2023,2,Used/,,Self,IMG_7122
IMG_0895,-1.2929888888888887,36.791266666666665,2023,2,Used/,,Self,IMG_0895
IMG_7644,-1.3139722222222223,36.85730555555556,2023,2,Used/,,Self,IMG_7644
IMG_0894,-1.2929194444444445,36.79077777777778,2023,2,Used/,,Self,IMG_0894
IMG_7123,-1.2986027777777776,36.79879722222222,2023,2,Used/,,Self,IMG_7123
IMG_8210,-1.29235,36.944805555555554,2023,2,Used/,,Self,IMG_8210
IMG_7645,-1.3144083333333334,36.85858888888889,2023,2,Used/,,Self,IMG_7645
IMG_7651,-1.3156527777777778,36.86133888888889,2023,2,Used/,,Self,IMG_7651
IMG_8562,-1.2793777777777775,36.81770555555556,2023,2,Used/,,Self,IMG_8562
IMG_6229,-1.279311111111111,36.82044722222223,2023,2,Used/,,Self,IMG_6229
IMG_0880,-1.2993,36.79533055555555,2023,2,Used/,,Self,IMG_0880
IMG_0658,-1.3063083333333334,36.74018888888889,2023,2,Used/,,Self,IMG_0658
IMG_7137,-1.2953055555555557,36.80214444444445,2023,2,Used/,,Self,IMG_7137
IMG_8204,-1.2955777777777775,36.94183611111111,2023,2,Used/,,Self,IMG_8204
IMG_6201,-1.295411111111111,36.81027777777778,2023,2,Used/,,Self,IMG_6201
IMG_0670,-1.3078555555555555,36.734325,2023,2,Used/,,Self,IMG_0670
IMG_7679,-1.3154222222222225,36.86441111111111,2023,2,Used/,,Self,IMG_7679
IMG_6567,-1.2967722222222222,36.79543611111111,2023,2,Used/,,Self,IMG_6567
IMG_6573,-1.2953777777777775,36.795252777777776,2023,2,Used/,,Self,IMG_6573
IMG_6215,-1.2931444444444444,36.80376944444444,2023,2,Used/,,Self,IMG_6215
IMG_0664,-1.3070416666666669,36.73713333333333,2023,2,Used/,,Self,IMG_0664
IMG_8238,-1.287122222222222,36.95308333333334,2023,2,Used/,,Self,IMG_8238
IMG_0857,-1.3591000000000002,36.762591666666665,2023,2,Used/,,Self,IMG_0857
IMG_7686,-1.3159805555555557,36.865994444444446,2023,2,Used/,,Self,IMG_7686
IMG_7692,-1.3159722222222223,36.866702777777775,2023,2,Used/,,Self,IMG_7692
IMG_7862,-1.3132805555555556,36.87183888888889,2023,2,Used/,,Self,IMG_7862
IMG_7876,-1.313227777777778,36.87170277777778,2023,2,Used/,,Self,IMG_7876
IMG_6981,-1.3525694444444445,36.7583,2023,2,Used/,,Self,IMG_6981
IMG_7321,-1.2866749999999998,36.79908888888889,2023,2,Used/,,Self,IMG_7321
IMG_7335,-1.2881805555555554,36.79850833333333,2023,2,Used/,,Self,IMG_7335
IMG_6995,-1.3491777777777778,36.76436944444445,2023,2,Used/,,Self,IMG_6995
IMG_7309,-1.2874805555555555,36.80253055555556,2023,2,Used/,,Self,IMG_7309
IMG_7484,-1.2555222222222222,36.83230555555556,2023,2,Used/,,Self,IMG_7484
IMG_6956,-1.374577777777778,36.74443888888889,2023,2,Used/,,Self,IMG_6956
IMG_7490,-1.2491583333333334,36.81953611111111,2023,2,Used/,,Self,IMG_7490
IMG_8166,-1.3286694444444445,36.89218611111111,2023,2,Used/,,Self,IMG_8166
IMG_7255,-1.2777555555555555,36.8056,2023,2,Used/,,Self,IMG_7255
IMG_8172,-1.326011111111111,36.89631944444445,2023,2,Used/,,Self,IMG_8172
IMG_7241,-1.278836111111111,36.80376111111111,2023,2,Used/,,Self,IMG_7241
IMG_8614,-1.299061111111111,36.79688333333333,2023,2,Used/,,Self,IMG_8614
IMG_6177,-1.33025,36.85600277777778,2023,2,Used/,,Self,IMG_6177
IMG_7269,-1.2795138888888888,36.807,2023,2,Used/,,Self,IMG_7269
IMG_6163,-1.328461111111111,36.88377222222222,2023,2,Used/,,Self,IMG_6163
IMG_8628,-1.3003333333333331,36.77374722222222,2023,2,Used/,,Self,IMG_8628
IMG_7296,-1.286611111111111,36.80455833333333,2023,2,Used/,,Self,IMG_7296
IMG_6188,-1.2998777777777777,36.82350555555556,2023,2,Used/,,Self,IMG_6188
IMG_7282,-1.2833888888888887,36.806869444444445,2023,2,Used/,,Self,IMG_7282
IMG_8199,-1.303663888888889,36.935897222222216,2023,2,Used/,,Self,IMG_8199
IMG_7057,-1.2998444444444444,36.788177777777776,2023,2,Used/,,Self,IMG_7057
IMG_8364,-1.2729888888888887,36.99970277777778,2023,2,Used/,,Self,IMG_8364
IMG_0738,-1.3380472222222222,36.73373333333333,2023,2,Used/,,Self,IMG_0738
IMG_6349,-1.2506638888888888,36.77627222222222,2023,2,Used/,,Self,IMG_6349
IMG_7731,-1.3142444444444443,36.87076111111112,2023,2,Used/,,Self,IMG_7731
IMG_8402,-1.2773333333333332,37.02509166666667,2023,2,Used/,,Self,IMG_8402
IMG_7725,-1.3141805555555557,36.870175,2023,2,Used/,,Self,IMG_7725
IMG_8416,-1.2777444444444443,37.02955277777777,2023,2,Used/,,Self,IMG_8416
IMG_7043,-1.3147027777777778,36.78980555555555,2023,2,Used/,,Self,IMG_7043
IMG_8370,-1.274636111111111,37.00245,2023,2,Used/,,Self,IMG_8370
IMG_8358,-1.2712138888888889,36.99684722222222,2023,2,Used/,,Self,IMG_8358
IMG_0704,-1.3247805555555556,36.717525,2023,2,Used/,,Self,IMG_0704
IMG_6375,-1.284572222222222,36.76999444444444,2023,2,Used/,,Self,IMG_6375
IMG_6413,-1.2919833333333333,36.82458888888889,2023,2,Used/,,Self,IMG_6413
IMG_7719,-1.314125,36.86969444444445,2023,2,Used/,,Self,IMG_7719
IMG_0710,-1.331736111111111,36.71645277777778,2023,2,Used/,,Self,IMG_0710
IMG_6361,-1.2738194444444444,36.76772777777778,2023,2,Used/,,Self,IMG_6361
IMG_0923,-1.2947499999999998,36.798563888888886,2023,2,Used/,,Self,IMG_0923
IMG_7094,-1.2993472222222222,36.79278055555555,2023,2,Used/,,Self,IMG_7094
IMG_7080,-1.2995027777777777,36.790394444444445,2023,2,Used/,,Self,IMG_7080
IMG_8399,-1.2772277777777776,37.023872222222224,2023,2,Used/,,Self,IMG_8399
IMG_0909,-1.2938138888888888,36.79479166666666,2023,2,Used/,,Self,IMG_0909
IMG_7096,-1.299336111111111,36.79309722222222,2023,2,Used/,,Self,IMG_7096
IMG_6388,-1.295136111111111,36.787619444444445,2023,2,Used/,,Self,IMG_6388
IMG_0921,-1.294622222222222,36.79808055555555,2023,2,Used/,,Self,IMG_0921
IMG_7082,-1.2994944444444445,36.79055833333333,2023,2,Used/,,Self,IMG_7082
IMG_6411,-1.2918138888888888,36.82467777777778,2023,2,Used/,,Self,IMG_6411
IMG_6377,-1.2925972222222222,36.77473888888889,2023,2,Used/,,Self,IMG_6377
IMG_0706,-1.326875,36.71722222222223,2023,2,Used/,,Self,IMG_0706
IMG_7069,-1.299561111111111,36.78894444444444,2023,2,Used/,,Self,IMG_7069
IMG_6363,-1.2771055555555555,36.765005555555554,2023,2,Used/,,Self,IMG_6363
IMG_0712,-1.3325805555555554,36.71631111111111,2023,2,Used/,,Self,IMG_0712
IMG_8428,-1.2785444444444445,37.038130555555554,2023,2,Used/,,Self,IMG_8428
IMG_7733,-1.3142944444444444,36.871027777777776,2023,2,Used/,,Self,IMG_7733
IMG_8400,-1.277272222222222,37.02443611111111,2023,2,Used/,,Self,IMG_8400
IMG_7055,-1.3001361111111112,36.78818055555556,2023,2,Used/,,Self,IMG_7055
IMG_8366,-1.2735527777777778,37.00063611111111,2023,2,Used/,,Self,IMG_8366
IMG_7041,-1.3148472222222225,36.78968888888889,2023,2,Used/,,Self,IMG_7041
IMG_8372,-1.2753138888888889,37.00423888888889,2023,2,Used/,,Self,IMG_8372
IMG_7727,-1.3141944444444444,36.87038055555556,2023,2,Used/,,Self,IMG_7727
IMG_8414,-1.2777027777777776,37.02914166666667,2023,2,Used/,,Self,IMG_8414
IMG_6439,-1.3159222222222222,36.78994444444445,2023,2,Used/,,Self,IMG_6439
IMG_7294,-1.2865777777777776,36.80467222222222,2023,2,Used/,,Self,IMG_7294
IMG_7280,-1.2829722222222222,36.80708055555555,2023,2,Used/,,Self,IMG_7280
IMG_8158,-1.329872222222222,36.88638888888889,2023,2,Used/,,Self,IMG_8158
IMG_6175,-1.330477777777778,36.85650277777778,2023,2,Used/,,Self,IMG_6175
IMG_7519,-1.2357166666666668,36.81168611111111,2023,2,Used/,,Self,IMG_7519
IMG_6161,-1.3283694444444445,36.88245277777778,2023,2,Used/,,Self,IMG_6161
IMG_8164,-1.3297388888888888,36.89062222222222,2023,2,Used/,,Self,IMG_8164
IMG_7257,-1.277575,36.80584722222222,2023,2,Used/,,Self,IMG_7257
