ID,PicID,Time,Latitude,Longitude
198,IMG_8700.JPG,2023:02:12 08:21:18,-1.2424222222222223,36.66532222222222
199,IMG_8714.JPG,2023:02:12 08:23:22,-1.2265444444444447,36.663980555555554
200,IMG_8072.JPG,2023:02:11 10:35:24,-1.2947277777777777,36.81386388888889
201,IMG_7341.JPG,2023:02:05 11:59:03,-1.289561111111111,36.79811111111111
202,IMG_7369.JPG,2023:02:05 12:00:42,-1.2952388888888888,36.802611111111105
203,IMG_8728.JPG,2023:02:12 09:22:57,-1.0142083333333334,36.60087777777778
204,IMG_7396.JPG,2023:02:05 12:02:30,-1.2983694444444442,36.800863888888884
205,IMG_7382.JPG,2023:02:05 12:01:54,-1.2979833333333333,36.803177777777776
206,IMG_8099.JPG,2023:02:11 10:40:53,-1.3151555555555556,36.83177222222223
207,IMG_8112.JPG,2023:02:11 10:42:20,-1.3219944444444445,36.84287777777778
208,IMG_7221.JPG,2023:02:05 10:38:25,-1.2797583333333333,36.807063888888884
209,IMG_8674.JPG,2023:02:12 08:15:08,-1.2940277777777776,36.68714722222222
210,IMG_8660.JPG,2023:02:12 08:10:03,-1.3099694444444445,36.72677222222222
211,IMG_8106.JPG,2023:02:11 10:41:34,-1.3182055555555556,36.83624722222223
212,IMG_7235.JPG,2023:02:05 10:39:26,-1.2787722222222222,36.80389722222222
213,IMG_8648.JPG,2023:02:12 08:08:08,-1.3055694444444446,36.74336944444445
214,IMG_7209.JPG,2023:02:05 10:37:39,-1.2850555555555554,36.80528888888889
215,IMG_7745.JPG,2023:02:09 09:49:52,-1.3147777777777778,36.87201944444445
216,IMG_8476.JPG,2023:02:11 11:55:33,-1.2795944444444445,37.04749722222222
217,IMG_7023.JPG,2023:02:04 15:15:00,-1.3294638888888888,36.78012222222222
218,IMG_8310.JPG,2023:02:11 11:18:40,-1.264325,36.983561111111115
219,IMG_7037.JPG,2023:02:04 15:17:40,-1.3153472222222222,36.78927222222222
220,IMG_8304.JPG,2023:02:11 11:16:05,-1.2649694444444444,36.98187222222222
221,IMG_0758.JPG,2023:02:20 10:59:41,-1.3419166666666666,36.761744444444446
222,IMG_6329.JPG,2023:02:01 17:08:48,-1.2333527777777777,36.80323055555555
223,IMG_8462.JPG,2023:02:11 11:45:00,-1.2824027777777778,37.062172222222216
224,IMG_6467.JPG,2023:02:03 13:43:48,-1.3067944444444446,36.78308055555556
225,IMG_0770.JPG,2023:02:20 11:00:47,-1.345636111111111,36.76572777777778
226,IMG_6301.JPG,2023:02:01 14:21:04,-1.2523944444444444,36.82873611111111
227,IMG_8338.JPG,2023:02:11 11:22:32,-1.2674527777777778,36.99066111111111
228,IMG_0764.JPG,2023:02:20 11:00:18,-1.3423749999999999,36.76694444444444
229,IMG_6315.JPG,2023:02:01 14:26:46,-1.2343055555555555,36.803475
230,IMG_6473.JPG,2023:02:03 13:43:59,-1.306361111111111,36.783763888888885
231,IMG_6498.JPG,2023:02:03 13:44:47,-1.3062305555555556,36.786963888888884
232,IMG_7792.JPG,2023:02:09 12:23:37,-1.3132666666666668,36.87263611111111
233,IMG_8489.JPG,2023:02:11 11:57:51,-1.2784027777777778,37.035980555555554
234,IMG_6488.JPG,2023:02:03 13:44:27,-1.305863888888889,36.785675
235,IMG_7796.JPG,2023:02:09 12:24:22,-1.3132805555555556,36.87255277777778
236,IMG_8499.JPG,2023:02:11 12:00:06,-1.277425,37.025241666666666
237,IMG_8466.JPG,2023:02:11 11:45:42,-1.282722222222222,37.06497222222222
238,IMG_8300.JPG,2023:02:11 11:07:51,-1.2657027777777778,36.98136388888889
239,IMG_7033.JPG,2023:02:04 15:17:27,-1.316838888888889,36.788802777777775
240,IMG_6339.JPG,2023:02:01 17:15:48,-1.225552777777778,36.79038055555555
241,IMG_8314.JPG,2023:02:11 11:19:06,-1.2646277777777777,36.984611111111114
242,IMG_7027.JPG,2023:02:04 15:15:21,-1.3267361111111111,36.78028888888889
243,IMG_0748.JPG,2023:02:20 10:58:26,-1.3410444444444443,36.754925
244,IMG_8472.JPG,2023:02:11 11:54:49,-1.279972222222222,37.05097222222222
245,IMG_7741.JPG,2023:02:09 09:49:42,-1.314488888888889,36.871608333333334
246,IMG_6477.JPG,2023:02:03 13:44:04,-1.306075,36.78434722222222
247,IMG_6311.JPG,2023:02:01 14:25:02,,
248,IMG_0760.JPG,2023:02:20 10:59:50,-1.3420999999999998,36.763375
249,IMG_6305.JPG,2023:02:01 14:22:57,-1.2498361111111111,36.82121388888889
250,IMG_8328.JPG,2023:02:11 11:21:05,-1.2659277777777778,36.98807777777778
251,IMG_0774.JPG,2023:02:20 11:01:16,-1.3478638888888888,36.76494722222222
252,IMG_6463.JPG,2023:02:03 13:43:42,-1.3074055555555557,36.78304444444444
253,IMG_7231.JPG,2023:02:05 10:39:10,-1.2783555555555555,36.80484722222222
254,IMG_8102.JPG,2023:02:11 10:41:13,-1.316813888888889,36.83394166666667
255,IMG_8664.JPG,2023:02:12 08:10:45,-1.3079222222222222,36.7252
256,IMG_8670.JPG,2023:02:12 08:13:30,-1.2998027777777776,36.70173888888889
257,IMG_7225.JPG,2023:02:05 10:38:35,-1.2787777777777778,36.806441666666665
258,IMG_8116.JPG,2023:02:11 10:43:04,-1.3251638888888888,36.848086111111115
259,IMG_8658.JPG,2023:02:12 08:09:52,-1.308836111111111,36.727811111111116
260,IMG_7219.JPG,2023:02:05 10:38:21,-1.2802805555555554,36.80716388888889
261,IMG_7386.JPG,2023:02:05 12:02:03,-1.2982527777777777,36.80309444444444
262,river.JPG,2023:02:03 12:05:53,-1.3186027777777778,36.793952777777776
263,IMG_7392.JPG,2023:02:05 12:02:15,-1.2981222222222222,36.80245277777777
264,IMG_8089.JPG,2023:02:11 10:39:04,-1.3039944444444445,36.82613888888889
265,IMG_7345.JPG,2023:02:05 11:59:10,-1.289786111111111,36.79810555555555
266,IMG_8076.JPG,2023:02:11 10:36:10,-1.2934527777777776,36.81672777777778
267,IMG_8710.JPG,2023:02:12 08:22:47,-1.2301972222222224,36.66744722222222
268,IMG_8704.JPG,2023:02:12 08:21:41,-1.2381583333333335,36.66619166666666
269,IMG_7351.JPG,2023:02:05 11:59:24,-1.2908972222222221,36.79866388888889
270,IMG_8062.JPG,2023:02:11 10:33:43,-1.2965888888888888,36.80793333333333
271,IMG_7379.JPG,2023:02:05 12:01:46,-1.297522222222222,36.802841666666666
272,IMG_8738.JPG,2023:02:12 10:12:23,-1.106938888888889,36.23973055555555
273,IMG_7184.JPG,2023:02:05 10:35:31,-1.2873888888888887,36.79866944444444
274,IMG_7190.JPG,2023:02:05 10:35:53,-1.2866972222222222,36.79933611111111
275,IMG_7806.JPG,2023:02:09 12:30:46,-1.3127833333333334,36.87211666666667
276,IMG_7812.JPG,2023:02:09 12:32:47,-1.3127472222222223,36.87166666666667
277,IMG_8512.JPG,2023:02:11 12:03:41,-1.2755388888888888,37.00505555555556
278,IMG_7621.JPG,2023:02:09 09:34:16,-1.297261111111111,36.83006666666667
279,IMG_0628.JPG,2023:02:20 10:39:39,-1.2989416666666664,36.778822222222225
280,IMG_8274.JPG,2023:02:11 11:03:37,-1.2785722222222222,36.968075
281,IMG_7147.JPG,2023:02:05 10:31:52,-1.294961111111111,36.795319444444445
282,IMG_6259.JPG,2023:02:01 14:15:46,-1.271861111111111,36.82788888888889
283,IMG_8260.JPG,2023:02:11 11:02:42,-1.2818583333333333,36.96154722222222
284,IMG_7153.JPG,2023:02:05 10:34:18,-1.2899166666666666,36.79614722222222
285,IMG_8506.JPG,2023:02:11 12:02:17,-1.2761194444444444,37.01128333333333
286,IMG_7635.JPG,2023:02:09 09:39:54,-1.3121972222222222,36.85215
287,IMG_6503.JPG,2023:02:03 13:44:59,-1.3058444444444446,36.787475
288,IMG_8248.JPG,2023:02:11 11:02:01,-1.2846638888888888,36.95699444444445
289,IMG_6265.JPG,2023:02:01 14:15:58,-1.2705638888888888,36.829972222222224
290,IMG_6271.JPG,2023:02:01 14:16:15,-1.2684638888888888,36.83298055555556
291,IMG_6517.JPG,2023:02:03 13:45:40,-1.3043472222222223,36.78820555555556
292,IMG_7609.JPG,2023:02:09 09:11:35,-1.286947222222222,36.81626111111111
293,IMG_6270.JPG,2023:02:01 14:16:12,-1.2687777777777778,36.83268055555556
294,IMG_7608.JPG,2023:02:09 09:11:33,-1.2870527777777776,36.81603611111111
295,IMG_6516.JPG,2023:02:03 13:45:37,-1.3044944444444444,36.788219444444444
296,IMG_6502.JPG,2023:02:03 13:44:58,-1.3059555555555555,36.78738055555555
297,IMG_6264.JPG,2023:02:01 14:15:55,-1.2708888888888887,36.82944166666667
298,IMG_8249.JPG,2023:02:11 11:02:04,-1.2844972222222222,36.95726944444445
299,IMG_7152.JPG,2023:02:05 10:34:17,-1.290036111111111,36.796105555555556
300,IMG_8261.JPG,2023:02:11 11:02:46,-1.281575,36.962047222222225
301,IMG_7634.JPG,2023:02:09 09:39:50,-1.3120305555555556,36.85166111111111
302,IMG_8507.JPG,2023:02:11 12:02:32,-1.2759472222222221,37.009455555555554
303,IMG_7620.JPG,2023:02:09 09:34:10,-1.2976333333333332,36.829686111111116
304,IMG_8513.JPG,2023:02:11 12:03:52,-1.2754222222222222,37.00441388888889
305,IMG_6258.JPG,2023:02:01 14:15:44,-1.2720916666666666,36.827561111111116
306,IMG_7146.JPG,2023:02:05 10:31:50,-1.295086111111111,36.79533333333333
307,IMG_8275.JPG,2023:02:11 11:03:42,-1.2782416666666665,36.968497222222226
308,IMG_0629.JPG,2023:02:20 10:39:50,-1.2989527777777776,36.778124999999996
309,IMG_7813.JPG,2023:02:09 12:35:17,-1.31265,36.870936111111114
310,IMG_7807.JPG,2023:02:09 12:32:21,-1.3128083333333334,36.87176388888889
311,IMG_7191.JPG,2023:02:05 10:35:56,-1.2867722222222222,36.79961111111111
312,IMG_7185.JPG,2023:02:05 10:35:35,-1.2871194444444443,36.79873333333333
313,IMG_8739.JPG,2023:02:12 10:12:34,-1.107036111111111,36.238391666666665
314,IMG_7378.JPG,2023:02:05 12:01:44,-1.2974138888888889,36.802794444444444
315,IMG_8705.JPG,2023:02:12 08:21:55,-1.2356444444444445,36.66750555555555
316,IMG_8063.JPG,2023:02:11 10:33:54,-1.2962972222222222,36.80835555555555
317,IMG_7350.JPG,2023:02:05 11:59:22,-1.2907027777777778,36.79855
318,IMG_8077.JPG,2023:02:11 10:36:24,-1.2932249999999998,36.81790555555556
319,IMG_7344.JPG,2023:02:05 11:59:08,-1.2897194444444444,36.798091666666664
