PicID,Time,Latitude,Longitude
IMG_6466.JPG,2023:02:03 13:43:47,-1.3068222222222223,36.78303888888889
IMG_6300.JPG,2023:02:01 14:19:49,-1.2555305555555556,36.83241944444445
IMG_0771.JPG,2023:02:20 11:00:53,-1.3460527777777778,36.76558888888889
IMG_6328.JPG,2023:02:01 17:08:37,-1.2329305555555556,36.80314722222222
IMG_0759.JPG,2023:02:20 10:59:49,-1.3420555555555556,36.76299722222223
IMG_8305.JPG,2023:02:11 11:16:41,-1.264775,36.982108333333336
IMG_7036.JPG,2023:02:04 15:17:37,-1.3155444444444444,36.78909444444445
IMG_8463.JPG,2023:02:11 11:45:11,-1.2825305555555555,37.062977777777775
IMG_8477.JPG,2023:02:11 11:56:00,-1.2794027777777777,37.04583333333333
IMG_7744.JPG,2023:02:09 09:49:49,-1.314661111111111,36.87193611111111
IMG_8311.JPG,2023:02:11 11:18:42,-1.2643694444444444,36.98368611111111
IMG_7022.JPG,2023:02:04 15:12:51,-1.336822222222222,36.775055555555554
IMG_7208.JPG,2023:02:05 10:37:37,-1.285147222222222,36.805213888888886
IMG_8649.JPG,2023:02:12 08:08:18,-1.305913888888889,36.74205277777778
IMG_8661.JPG,2023:02:12 08:10:20,-1.3103694444444445,36.72813055555556
IMG_7234.JPG,2023:02:05 10:39:23,-1.2787694444444444,36.80396944444444
IMG_8107.JPG,2023:02:11 10:41:44,-1.3190222222222223,36.83763611111112
IMG_7220.JPG,2023:02:05 10:38:23,-1.2800194444444444,36.80713333333333
IMG_8113.JPG,2023:02:11 10:42:30,-1.322622222222222,36.84410277777778
IMG_6880.JPG,2023:02:04 12:23:13,-1.3644,36.74620555555556
IMG_8675.JPG,2023:02:12 08:15:27,-1.2915027777777777,36.68499444444444
IMG_8098.JPG,2023:02:11 10:40:31,-1.312561111111111,36.83015833333334
IMG_7383.JPG,2023:02:05 12:01:56,-1.2980833333333333,36.803177777777776
IMG_7397.JPG,2023:02:05 12:02:33,-1.29845,36.80040555555555
IMG_8729.JPG,2023:02:12 09:22:57,-1.0141583333333333,36.60085277777778
IMG_7368.JPG,2023:02:05 12:00:40,-1.2951388888888888,36.80258611111111
IMG_8715.JPG,2023:02:12 08:23:30,-1.2254083333333334,36.66381944444444
IMG_7340.JPG,2023:02:05 11:58:55,-1.2892944444444443,36.79821111111111
IMG_8073.JPG,2023:02:11 10:35:33,-1.294336111111111,36.81443333333333
IMG_7354.JPG,2023:02:05 11:59:34,-1.2918888888888889,36.79916388888888
IMG_8067.JPG,2023:02:11 10:34:26,-1.2945555555555557,36.81105
IMG_8701.JPG,2023:02:12 08:21:23,-1.2413277777777778,36.66553611111111
IMG_7803.JPG,2023:02:09 12:30:33,-1.312738888888889,36.87212777777778
IMG_7817.JPG,2023:02:09 12:38:15,-1.3121833333333337,36.87025555555556
IMG_7181.JPG,2023:02:05 10:35:22,-1.288333333333333,36.79842222222222
IMG_7195.JPG,2023:02:05 10:36:05,-1.2869138888888887,36.80044166666666
IMG_6260.JPG,2023:02:01 14:15:47,-1.2716444444444444,36.82822777777778
IMG_6506.JPG,2023:02:03 13:45:05,-1.3054666666666668,36.787638888888885
IMG_7618.JPG,2023:02:09 09:26:11,-1.2911833333333331,36.81981666666667
IMG_6512.JPG,2023:02:03 13:45:21,-1.3047777777777778,36.78789722222222
IMG_8259.JPG,2023:02:11 11:02:36,-1.2822194444444444,36.96094166666667
IMG_6274.JPG,2023:02:01 14:16:45,-1.2644194444444443,36.83669444444445
IMG_8271.JPG,2023:02:11 11:03:28,-1.2791527777777778,36.96710555555556
IMG_7142.JPG,2023:02:05 10:31:38,-1.295811111111111,36.79536111111111
IMG_8517.JPG,2023:02:11 12:05:19,-1.2733805555555555,37.00023611111112
IMG_7624.JPG,2023:02:09 09:36:46,-1.299786111111111,36.83690555555556
IMG_8503.JPG,2023:02:11 12:01:36,-1.276536111111111,37.01580833333333
IMG_7630.JPG,2023:02:09 09:39:42,-1.3120805555555557,36.850947222222224
IMG_8265.JPG,2023:02:11 11:03:03,-1.280461111111111,36.964288888888895
IMG_7156.JPG,2023:02:05 10:34:29,-1.2894277777777776,36.79624166666667
IMG_0639.JPG,2023:02:20 10:40:55,-1.2992638888888888,36.77433888888888
IMG_6248.JPG,2023:02:01 14:15:19,-1.2750055555555555,36.82363055555556
IMG_7631.JPG,2023:02:09 09:39:44,-1.3117138888888888,36.85075
IMG_8502.JPG,2023:02:11 12:01:25,-1.2766388888888889,37.01695
IMG_6249.JPG,2023:02:01 14:15:20,-1.2749055555555555,36.82377222222223
IMG_0638.JPG,2023:02:20 10:40:52,-1.2991722222222222,36.774391666666666
IMG_7157.JPG,2023:02:05 10:34:31,-1.2894,36.79625
IMG_8264.JPG,2023:02:11 11:03:00,-1.2806472222222225,36.96390555555556
IMG_7143.JPG,2023:02:05 10:31:40,-1.2957638888888887,36.79535555555555
IMG_8270.JPG,2023:02:11 11:03:24,-1.279388888888889,36.96666388888889
IMG_7625.JPG,2023:02:09 09:36:47,-1.299688888888889,36.83693611111112
IMG_8516.JPG,2023:02:11 12:05:04,-1.273863888888889,37.00098333333333
IMG_6513.JPG,2023:02:03 13:45:23,-1.3047555555555557,36.78793611111111
IMG_6275.JPG,2023:02:01 14:16:51,-1.2638666666666667,36.837447222222224
IMG_8258.JPG,2023:02:11 11:02:34,-1.282433333333333,36.96058888888889
IMG_6261.JPG,2023:02:01 14:15:49,-1.271536111111111,36.8284
IMG_7619.JPG,2023:02:09 09:34:09,-1.2977277777777776,36.82960833333334
IMG_6507.JPG,2023:02:03 13:45:07,-1.3053333333333337,36.78768611111111
IMG_7194.JPG,2023:02:05 10:36:02,-1.2868638888888888,36.800244444444445
IMG_7180.JPG,2023:02:05 10:35:21,-1.288436111111111,36.79839722222222
IMG_7816.JPG,2023:02:09 12:38:08,-1.312186111111111,36.87022777777778
IMG_7802.JPG,2023:02:09 12:30:23,-1.3127472222222225,36.87213055555556
IMG_8066.JPG,2023:02:11 10:34:17,-1.2950277777777777,36.810294444444445
IMG_7355.JPG,2023:02:05 11:59:36,-1.2921944444444444,36.79931666666666
IMG_8700.JPG,2023:02:12 08:21:18,-1.2424222222222223,36.66532222222222
IMG_8714.JPG,2023:02:12 08:23:22,-1.2265444444444449,36.663980555555554
IMG_8072.JPG,2023:02:11 10:35:24,-1.2947277777777777,36.81386388888889
IMG_7341.JPG,2023:02:05 11:59:03,-1.289561111111111,36.79811111111111
IMG_7369.JPG,2023:02:05 12:00:42,-1.2952388888888888,36.80261111111111
IMG_8728.JPG,2023:02:12 09:22:57,-1.0142083333333334,36.60087777777778
IMG_7396.JPG,2023:02:05 12:02:30,-1.2983694444444442,36.80086388888888
IMG_7382.JPG,2023:02:05 12:01:54,-1.2979833333333333,36.803177777777776
IMG_8099.JPG,2023:02:11 10:40:53,-1.3151555555555556,36.83177222222223
IMG_8112.JPG,2023:02:11 10:42:20,-1.3219944444444445,36.84287777777778
IMG_7221.JPG,2023:02:05 10:38:25,-1.279758333333333,36.80706388888888
IMG_8674.JPG,2023:02:12 08:15:08,-1.2940277777777776,36.68714722222222
IMG_8660.JPG,2023:02:12 08:10:03,-1.3099694444444443,36.72677222222222
IMG_8106.JPG,2023:02:11 10:41:34,-1.3182055555555556,36.83624722222223
IMG_7235.JPG,2023:02:05 10:39:26,-1.2787722222222222,36.80389722222222
IMG_8648.JPG,2023:02:12 08:08:08,-1.3055694444444446,36.74336944444445
IMG_7209.JPG,2023:02:05 10:37:39,-1.2850555555555554,36.80528888888889
IMG_7745.JPG,2023:02:09 09:49:52,-1.3147777777777778,36.87201944444445
IMG_8476.JPG,2023:02:11 11:55:33,-1.2795944444444445,37.04749722222222
IMG_7023.JPG,2023:02:04 15:15:00,-1.3294638888888888,36.78012222222222
IMG_8310.JPG,2023:02:11 11:18:40,-1.264325,36.98356111111112
IMG_7037.JPG,2023:02:04 15:17:40,-1.3153472222222222,36.78927222222222
IMG_8304.JPG,2023:02:11 11:16:05,-1.2649694444444444,36.98187222222222
IMG_0758.JPG,2023:02:20 10:59:41,-1.3419166666666666,36.761744444444446
IMG_6329.JPG,2023:02:01 17:08:48,-1.2333527777777775,36.80323055555555
IMG_8462.JPG,2023:02:11 11:45:00,-1.2824027777777778,37.062172222222216
IMG_6467.JPG,2023:02:03 13:43:48,-1.3067944444444446,36.78308055555556
IMG_0770.JPG,2023:02:20 11:00:47,-1.345636111111111,36.76572777777778
IMG_6301.JPG,2023:02:01 14:21:04,-1.2523944444444444,36.82873611111111
IMG_8338.JPG,2023:02:11 11:22:32,-1.2674527777777778,36.99066111111111
IMG_0764.JPG,2023:02:20 11:00:18,-1.342375,36.76694444444444
IMG_6315.JPG,2023:02:01 14:26:46,-1.2343055555555555,36.803475
IMG_6473.JPG,2023:02:03 13:43:59,-1.306361111111111,36.783763888888885
IMG_6498.JPG,2023:02:03 13:44:47,-1.3062305555555556,36.78696388888888
IMG_7792.JPG,2023:02:09 12:23:37,-1.3132666666666668,36.87263611111111
IMG_8489.JPG,2023:02:11 11:57:51,-1.2784027777777778,37.035980555555554
IMG_6488.JPG,2023:02:03 13:44:27,-1.305863888888889,36.785675
IMG_7796.JPG,2023:02:09 12:24:22,-1.3132805555555556,36.87255277777778
IMG_8499.JPG,2023:02:11 12:00:06,-1.277425,37.025241666666666
IMG_8466.JPG,2023:02:11 11:45:42,-1.282722222222222,37.06497222222222
IMG_8300.JPG,2023:02:11 11:07:51,-1.2657027777777778,36.98136388888889
IMG_7033.JPG,2023:02:04 15:17:27,-1.316838888888889,36.788802777777775
IMG_6339.JPG,2023:02:01 17:15:48,-1.225552777777778,36.79038055555555
IMG_8314.JPG,2023:02:11 11:19:06,-1.2646277777777777,36.98461111111112
IMG_7027.JPG,2023:02:04 15:15:21,-1.3267361111111111,36.78028888888889
IMG_0748.JPG,2023:02:20 10:58:26,-1.3410444444444445,36.754925
IMG_8472.JPG,2023:02:11 11:54:49,-1.279972222222222,37.05097222222222
IMG_7741.JPG,2023:02:09 09:49:42,-1.314488888888889,36.87160833333333
IMG_6477.JPG,2023:02:03 13:44:04,-1.306075,36.78434722222222
IMG_0760.JPG,2023:02:20 10:59:50,-1.3420999999999998,36.763375
IMG_6305.JPG,2023:02:01 14:22:57,-1.2498361111111111,36.82121388888889
IMG_8328.JPG,2023:02:11 11:21:05,-1.2659277777777778,36.98807777777778
IMG_0774.JPG,2023:02:20 11:01:16,-1.3478638888888888,36.76494722222222
IMG_6463.JPG,2023:02:03 13:43:42,-1.3074055555555557,36.78304444444444
IMG_7231.JPG,2023:02:05 10:39:10,-1.2783555555555557,36.80484722222222
IMG_8102.JPG,2023:02:11 10:41:13,-1.316813888888889,36.83394166666667
IMG_8664.JPG,2023:02:12 08:10:45,-1.3079222222222222,36.7252
IMG_8670.JPG,2023:02:12 08:13:30,-1.2998027777777776,36.70173888888889
IMG_7225.JPG,2023:02:05 10:38:35,-1.2787777777777778,36.806441666666665
IMG_8116.JPG,2023:02:11 10:43:04,-1.3251638888888888,36.84808611111112
IMG_8658.JPG,2023:02:12 08:09:52,-1.308836111111111,36.72781111111112
IMG_7219.JPG,2023:02:05 10:38:21,-1.2802805555555554,36.80716388888889
IMG_7386.JPG,2023:02:05 12:02:03,-1.2982527777777777,36.80309444444444
river.JPG,2023:02:03 12:05:53,-1.3186027777777778,36.793952777777776
IMG_7392.JPG,2023:02:05 12:02:15,-1.2981222222222222,36.80245277777777
IMG_8089.JPG,2023:02:11 10:39:04,-1.3039944444444445,36.82613888888889
IMG_7345.JPG,2023:02:05 11:59:10,-1.289786111111111,36.79810555555555
IMG_8076.JPG,2023:02:11 10:36:10,-1.2934527777777776,36.81672777777778
IMG_8710.JPG,2023:02:12 08:22:47,-1.2301972222222224,36.66744722222222
IMG_8704.JPG,2023:02:12 08:21:41,-1.2381583333333337,36.66619166666666
IMG_7351.JPG,2023:02:05 11:59:24,-1.290897222222222,36.79866388888889
IMG_8062.JPG,2023:02:11 10:33:43,-1.2965888888888888,36.80793333333333
IMG_7379.JPG,2023:02:05 12:01:46,-1.297522222222222,36.802841666666666
IMG_8738.JPG,2023:02:12 10:12:23,-1.106938888888889,36.23973055555555
IMG_7184.JPG,2023:02:05 10:35:31,-1.2873888888888887,36.79866944444444
IMG_7190.JPG,2023:02:05 10:35:53,-1.2866972222222222,36.79933611111111
IMG_7806.JPG,2023:02:09 12:30:46,-1.3127833333333334,36.87211666666667
IMG_7812.JPG,2023:02:09 12:32:47,-1.3127472222222225,36.87166666666667
IMG_8512.JPG,2023:02:11 12:03:41,-1.2755388888888888,37.00505555555556
IMG_7621.JPG,2023:02:09 09:34:16,-1.297261111111111,36.83006666666667
IMG_0628.JPG,2023:02:20 10:39:39,-1.2989416666666664,36.77882222222223
IMG_8274.JPG,2023:02:11 11:03:37,-1.2785722222222222,36.968075
IMG_7147.JPG,2023:02:05 10:31:52,-1.294961111111111,36.795319444444445
IMG_6259.JPG,2023:02:01 14:15:46,-1.271861111111111,36.82788888888889
IMG_8260.JPG,2023:02:11 11:02:42,-1.281858333333333,36.96154722222222
IMG_7153.JPG,2023:02:05 10:34:18,-1.2899166666666666,36.79614722222222
IMG_8506.JPG,2023:02:11 12:02:17,-1.2761194444444444,37.01128333333333
IMG_7635.JPG,2023:02:09 09:39:54,-1.3121972222222222,36.85215
IMG_6503.JPG,2023:02:03 13:44:59,-1.3058444444444446,36.787475
IMG_8248.JPG,2023:02:11 11:02:01,-1.2846638888888888,36.95699444444445
IMG_6265.JPG,2023:02:01 14:15:58,-1.2705638888888888,36.829972222222224
IMG_6271.JPG,2023:02:01 14:16:15,-1.2684638888888888,36.83298055555556
IMG_6517.JPG,2023:02:03 13:45:40,-1.3043472222222223,36.78820555555556
IMG_7609.JPG,2023:02:09 09:11:35,-1.286947222222222,36.81626111111111
IMG_6270.JPG,2023:02:01 14:16:12,-1.2687777777777778,36.83268055555556
IMG_7608.JPG,2023:02:09 09:11:33,-1.2870527777777776,36.81603611111111
IMG_6516.JPG,2023:02:03 13:45:37,-1.3044944444444444,36.78821944444445
IMG_6502.JPG,2023:02:03 13:44:58,-1.3059555555555555,36.78738055555555
IMG_6264.JPG,2023:02:01 14:15:55,-1.2708888888888887,36.82944166666667
IMG_8249.JPG,2023:02:11 11:02:04,-1.2844972222222222,36.95726944444445
IMG_7152.JPG,2023:02:05 10:34:17,-1.290036111111111,36.79610555555556
IMG_8261.JPG,2023:02:11 11:02:46,-1.281575,36.96204722222223
IMG_7634.JPG,2023:02:09 09:39:50,-1.3120305555555556,36.85166111111111
IMG_8507.JPG,2023:02:11 12:02:32,-1.275947222222222,37.009455555555554
IMG_7620.JPG,2023:02:09 09:34:10,-1.2976333333333332,36.82968611111112
IMG_8513.JPG,2023:02:11 12:03:52,-1.2754222222222222,37.00441388888889
IMG_6258.JPG,2023:02:01 14:15:44,-1.2720916666666666,36.82756111111112
IMG_7146.JPG,2023:02:05 10:31:50,-1.295086111111111,36.79533333333333
IMG_8275.JPG,2023:02:11 11:03:42,-1.2782416666666665,36.96849722222223
IMG_0629.JPG,2023:02:20 10:39:50,-1.2989527777777776,36.778125
IMG_7813.JPG,2023:02:09 12:35:17,-1.31265,36.87093611111112
IMG_7807.JPG,2023:02:09 12:32:21,-1.3128083333333334,36.87176388888889
IMG_7191.JPG,2023:02:05 10:35:56,-1.2867722222222222,36.79961111111111
IMG_7185.JPG,2023:02:05 10:35:35,-1.2871194444444445,36.79873333333333
IMG_8739.JPG,2023:02:12 10:12:34,-1.107036111111111,36.238391666666665
IMG_7378.JPG,2023:02:05 12:01:44,-1.2974138888888889,36.80279444444445
IMG_8705.JPG,2023:02:12 08:21:55,-1.2356444444444443,36.66750555555555
IMG_8063.JPG,2023:02:11 10:33:54,-1.2962972222222222,36.80835555555555
IMG_7350.JPG,2023:02:05 11:59:22,-1.2907027777777778,36.79855
IMG_8077.JPG,2023:02:11 10:36:24,-1.2932249999999998,36.81790555555556
IMG_7344.JPG,2023:02:05 11:59:08,-1.2897194444444444,36.79809166666666
IMG_8711.JPG,2023:02:12 08:22:56,-1.2294250000000002,36.66671111111111
IMG_8088.JPG,2023:02:11 10:38:35,-1.3008694444444444,36.82468055555556
IMG_7393.JPG,2023:02:05 12:02:19,-1.2981694444444445,36.80205555555556
IMG_7387.JPG,2023:02:05 12:02:06,-1.2983138888888888,36.80305277777777
IMG_7218.JPG,2023:02:05 10:38:18,-1.2807194444444443,36.807180555555554
IMG_8659.JPG,2023:02:12 08:09:58,-1.3094972222222223,36.72711944444445
IMG_8671.JPG,2023:02:12 08:13:36,-1.2991944444444443,36.70093055555556
IMG_8117.JPG,2023:02:11 10:43:12,-1.3255972222222223,36.84895277777778
IMG_7224.JPG,2023:02:05 10:38:32,-1.2789833333333334,36.80659166666666
IMG_8103.JPG,2023:02:11 10:41:17,-1.3170861111111112,36.83441388888889
IMG_7230.JPG,2023:02:05 10:39:07,-1.2782777777777776,36.80495
IMG_8665.JPG,2023:02:12 08:11:04,-1.306561111111111,36.72218333333333
IMG_0775.JPG,2023:02:20 11:01:24,-1.3486138888888888,36.76472222222223
IMG_8329.JPG,2023:02:11 11:21:15,-1.2660833333333332,36.98836944444445
IMG_6304.JPG,2023:02:01 14:22:02,-1.2518916666666666,36.82528333333334
IMG_6462.JPG,2023:02:03 13:43:41,-1.3083916666666666,36.782025
IMG_6476.JPG,2023:02:03 13:44:02,-1.3061722222222223,36.78414166666666
IMG_0761.JPG,2023:02:20 10:59:57,-1.3422222222222222,36.76454444444445
