panoid,lat,lon,year,month,img_path,angle,value
BjT0wlhoNy9Gd-Om9Bj3kA,-1.334247190741182,36.8659496287185,2021.0,7.0,B/j/,90,0.33273816
Bk6EjMdLobcSuucCUE1ssA,-1.292686245758046,36.75158823747973,2021.0,7.0,B/K/,90,0.33091682
BkK9QDfIDpAjjcD0YIrlpA,-1.208867407924514,36.76758583042657,2021.0,7.0,B/K/,90,0.31325293
BkiJvipo5XF4dI8gU5m2gA,-1.28218105261955,36.8162240234668,2022.0,3.0,B/K/,90,0.62506205
Bknlh7hnJCQxnt8_ijfrjA,-1.280053089925452,37.08125643265596,2018.0,2.0,B/K/,90,0.50414485
BlJVku5rewLPRqHt7vxzwg,-1.315055166390764,36.89097365745962,2018.0,4.0,B/L/,90,0.2533035
BlUv__naGA0YXl5wbAy42Q,-1.257321130832626,36.87880986047264,2017.0,12.0,B/L/,90,0.40158707
Blbuxun859llO235pdix0w,-1.278595878077168,36.78552007968258,2021.0,9.0,B/L/,90,0.40066072
BltedMCBl9oG9w3SvIXU_A,-1.250735220844744,36.90130337106936,2018.0,2.0,B/L/,90,0.45535755
Bm8rhqXP5J3SQSBgbUQwPA,-1.214250179093309,36.88330394288065,2018.0,2.0,B/m/,90,0.32929713
BmG8XtXbCWhCgAyRgh_t3A,-1.357137489090491,36.93677238302362,2021.0,8.0,B/m/,90,0.25346875
BmZbbxe2C7UTIjONgX6e4Q,-1.253618862686794,36.91706089009782,2018.0,2.0,B/m/,90,0.5665927
BmvgpoEK8wUK71PSW6aVJQ,-1.304170161960791,36.74814510275231,2021.0,7.0,B/m/,90,0.3127153
BmzblSuQYUrlPgtv4LiA7w,-1.314137224497444,36.83056041277692,2022.0,6.0,B/m/,90,0.2977275
BnDS1_W6aKEWEc58WqwClA,-1.209114113561264,36.67386616615056,2022.0,2.0,B/N/,90,0.31683725
BnQCZ_LrlHiWODqW4JydQg,-1.155977858269626,36.94310317200645,2018.0,5.0,B/N/,90,0.3070578
BnhhXGEW2LHz_M9JcaJyew,-1.25735008296012,36.83661415125218,2018.0,1.0,B/N/,90,0.44934586
Bnr9KWPBMBoJ4ySjJV8rfw,-1.264400790984937,36.73836694918396,2021.0,11.0,B/N/,90,0.30604905
BnrwMrAo7n0WeaOgPrVUew,-1.336109227550476,36.68006315472145,2021.0,8.0,B/N/,90,0.5397343
Bo8E45B73VZcANFtdVE48A,-1.354565744848208,36.93382818900493,2018.0,4.0,B/O/,90,0.52996683
Bo8ZCIjoUk5oAweJ6-kyGA,-1.268489393028323,36.84059541863078,2021.0,8.0,B/O/,90,0.45616102
BoB_AHOId1GzhonMOmW7Jw,-1.284451798649761,36.74324833409484,2018.0,2.0,B/O/,90,0.4126568
BobgFCK2eRWkHne0CH6aKQ,-1.159656288838613,36.79696566766966,2022.0,2.0,B/O/,90,0.29759702
BouMS6YNMdqBWg6DqvqIwg,-1.257357852873885,36.82673146030653,2021.0,7.0,B/O/,90,0.27699754
BpMTtoBY18jnIJztgV-7Ow,-1.389720891302179,36.76526151829864,2018.0,1.0,B/P/,90,0.48308563
BpeknD3gedVWqM8CX2Wvkg,-1.254412623481063,36.80084866748315,2018.0,2.0,B/P/,90,0.46245703
Bq-5Cq_CdWdh-CymNvd7NQ,-1.340220577962118,36.67242694587167,2018.0,4.0,B/Q/,90,0.26039073
Bq3u2myJamIDgIGZNSq2-Q,-1.229447469313539,36.79800272638995,2018.0,2.0,B/Q/,90,0.3995019
Bq77OGq05Pbec0VLYDCSEA,-1.192377848916862,36.78685167222303,2022.0,2.0,B/Q/,90,0.3341141
Bq8RrW4UZTxNTxjq1rCVWA,-1.208660001555813,36.89551278550484,2018.0,2.0,B/Q/,90,0.48730314
Bql16o9xCZnzUGAw-F9hig,-1.150732299270486,36.92381443561354,2021.0,12.0,B/Q/,90,0.25836763
Br7W6R8AbgkXl6ZFR47Qpw,-1.268516080957105,36.85188426569126,2018.0,1.0,B/r/,90,0.55458707
BrZ7NyIeiGxRhnMmwchU1Q,-1.200729935607206,36.85336048407881,2021.0,8.0,B/r/,90,0.31083962
BrlNrITSstDYw14M5CZsUg,-1.216846543734757,36.76802742093739,2021.0,9.0,B/r/,90,0.32356095
BsGmAmiasDdy90xkEt1ecw,-1.39102670909649,36.77341589547693,2018.0,2.0,B/s/,90,0.31771964
BsJI19B48caSC27FE0417Q,-1.215037445867846,36.88782992142064,2021.0,9.0,B/s/,90,0.29428354
BsNYybAUYQFxHyvfsNK9Yw,-1.293999320656443,36.85086192257445,2021.0,7.0,B/s/,90,0.27054948
Bs_KeOlIjvivLVIbpkK0lg,-1.262428973661078,36.86041281802724,2021.0,8.0,B/s/,90,0.26502123
Bt4L9Gmi6aeLo4_mEo5pWg,-1.26277396717777,36.99706898339441,2021.0,8.0,B/t/,90,0.28812256
Bt80EbyCIeeMPaqWQ5akEg,-1.247961642630894,36.87328296488216,2018.0,2.0,B/t/,90,0.5130017
Bt94SUb8_fB5MsUesVPJRA,-1.244303567817174,36.8959856960744,2021.0,8.0,B/t/,90,0.38017017
BtjDr02ME-Nna4L-gxPzBA,-1.320842955201311,36.68122356679805,2021.0,7.0,B/t/,90,0.2574973
BuB9gnm5kHktrLSBN_lULw,-1.255300132703624,36.88565671175937,2018.0,2.0,B/U/,90,0.60197383
BuNSAbpDIJyWi5tXU60klw,-1.252704189032783,36.91867214070141,2018.0,2.0,B/U/,90,0.49190196
Buq-pvNVpG4yaje6xXScdg,-1.193104632446109,36.83998985346817,2021.0,11.0,B/U/,90,0.48409688
BvShzqt-8A-SHROdS9thkA,-1.307027941699022,36.84228931580755,2021.0,8.0,B/v/,90,0.35668847
BvblmrHgcqa0-80tPkXyGw,-1.293595882413933,36.81635020339495,2022.0,4.0,B/v/,90,0.28946555
Bw7exhHEmDv1Ss9N78PAdw,-1.310132978437493,36.90057735738161,2021.0,8.0,B/w/,90,0.276695
BwKPY84T2Fx13-fMvACxPQ,-1.277079366719492,36.80792656281709,2021.0,7.0,B/w/,90,0.27613738
Bwi-oNN-a7WB4oipEBnVHQ,-1.305876616640451,36.75376276653854,2021.0,7.0,B/w/,90,0.4225386
BwyDFo9KlSkdIUT6-wIVPQ,-1.157581062627278,36.95613871447522,2021.0,12.0,B/w/,90,0.5608825
BxFoPNgYe2EX4ocI6Sscbw,-1.252563126279288,36.88372711362029,2018.0,2.0,B/x/,90,0.26315802
BxHzZBnKhADohOR2JXL67w,-1.308166986189094,36.75422532261005,2021.0,7.0,B/x/,90,0.40452373
Bxi2fXF-F3NVhDdlnn6oRw,-1.388480947964355,36.78076673251392,2018.0,2.0,B/x/,90,0.30292672
Bxmn8SEpZ2cDZQF1b5N_nQ,-1.273939381633927,36.81162931711044,2018.0,3.0,B/x/,90,0.39437556
BxpUyL-698J8rscnZkX3_Q,-1.490690994219704,36.96787356133463,2022.0,3.0,B/x/,90,0.327561
Bxt1Uo3pTxJghOANFtikxw,-1.288934186050118,36.8401113118105,2021.0,7.0,B/x/,90,0.2693453
ByIKPcY9yZV9tD84kXsZ4g,-1.239166847543287,36.893173954658,2018.0,2.0,B/y/,90,0.47928122
ByZKYnOF-T2FQ_Kbyu-dnA,-1.235261213455993,36.77187347091657,2021.0,7.0,B/y/,90,0.5991192
ByuXcQ2Y-Yv9pZiYYkf2iA,-1.201509848053268,36.78196115918475,2021.0,8.0,B/y/,90,0.64139146
ByzRaVGu3diSMfjbSEMP-A,-1.26552849897779,36.80305905230757,2018.0,1.0,B/y/,90,0.3024768
Bz9IdV3hn9lkKHPStnwn6A,-1.172007092580314,36.76590994911765,2022.0,2.0,B/Z/,90,0.29093176
Bz9npzNfHytQiz3y3pTbBg,-1.319244797022649,36.77834223284645,2021.0,7.0,B/Z/,90,0.41064063
BzOwdUBdYQXSHeXecSPQAw,-1.273443004624529,36.82866534515379,2021.0,8.0,B/Z/,90,0.29322183
Bze331RrAGa13kkv9Ps65A,-1.340711637866882,36.79249077070694,2018.0,10.0,B/Z/,90,0.40226907
BzsgSGjTAMmxYtpd1mYksw,-1.318024429558298,36.69725622512949,2021.0,7.0,B/Z/,90,0.49026257
C-Cv3gGSsyi5ksSL5tCYxw,-1.271830588698796,36.67620560117177,2021.0,8.0,C/-/,90,0.37036648
C-IrtaOuSy9VkUit4hoebQ,-1.195966816622526,36.94104969282665,2021.0,9.0,C/-/,90,0.4696298
C-h7aFj3jCU021PlQwMcjg,-1.356881093572727,36.65926040478063,2018.0,4.0,C/-/,90,0.41956446
C-iKJ5V0JCCmJfqurhRxAQ,-1.21270459136616,36.71010673477448,2018.0,5.0,C/-/,90,0.3467838
C0YSV6H0itWTk0dPp1qW4A,-1.253420017449181,36.88144330872391,2018.0,2.0,C/0/,90,0.3182173
C0qqVTTfvJvd7UkOvyezzQ,-1.159905829190737,36.76467736671107,2021.0,11.0,C/0/,90,0.32910576
C18y7O_41NbfU7hX5Up9aw,-1.388986462166987,36.77888592141352,2018.0,2.0,C/1/,90,0.36947852
C1Muh2yW4CQu-Fj2M6VByA,-1.221889863715321,36.86805044229206,2018.0,2.0,C/1/,90,0.29485586
C1_dn2VhxGP667TNXdkXIA,-1.276616384797763,36.84273193826643,2021.0,7.0,C/1/,90,0.29244718
C1e8EU1vN2DqY-AeGVBU-g,-1.364154932612599,36.65773693231169,2018.0,4.0,C/1/,90,0.37544167
C2IQ-sXTltuBkmyBtPXZrg,-1.295922998747081,36.69547549189885,2021.0,8.0,C/2/,90,0.380529
C2kNN-I4gZL7R3Wu9r7xdw,-1.26609074404884,36.74318337277408,2021.0,7.0,C/2/,90,0.36168393
C31LvIcVikJoTNxQsSUbsw,-1.199103529578433,36.92758887540883,2021.0,9.0,C/3/,90,0.39154518
C3SXAVygWiBDBmZk_uaV6g,-1.338168103268284,36.73421857641142,2021.0,7.0,C/3/,90,0.44469061
C3Y3DtVVYyruQAnmwoVF2w,-1.31647225983505,36.88377159729197,2021.0,8.0,C/3/,90,0.5364834
C3_ixq1uM4AvC9KCbZ0b4A,-1.177573249005907,36.91158568772244,2018.0,2.0,C/3/,90,0.35496458
C3ca40c2yFDX0a0HpHhKkw,-1.283477746118368,36.7470362208253,2018.0,2.0,C/3/,90,0.37934074
C3dO17F004knJIDlsOh7tQ,-1.266221246829858,36.7012175908006,2021.0,8.0,C/3/,90,0.5748477
C3mxjUfOdSJnUxJP5aeV3A,-1.156961911856412,36.95946309440239,2022.0,1.0,C/3/,90,0.30014887
C4TVt3lWyjMWeW1dXvUyNQ,-1.221762497810188,36.90380120372554,2018.0,2.0,C/4/,90,0.3624454
C4ZNnotS6dM2HZHvsG5SiQ,-1.263156888995802,36.82829393149144,2021.0,8.0,C/4/,90,0.41523644
C4rVyrocTEyBExtLs7aQ5g,-1.273604441427423,36.80661268535579,2021.0,9.0,C/4/,90,0.27209675
C4zArYNAqQh2gVXf6tz6Qg,-1.297442166196811,36.77933549911738,2021.0,7.0,C/4/,90,0.29749027
C54dGdbh_qeOV8OVAdonAg,-1.277840605901602,36.91559989711675,2018.0,1.0,C/5/,90,0.3853699
C58WJlIHR878WSvh1WbDkg,-1.216879603357159,36.89582461304871,2018.0,2.0,C/5/,90,0.2931992
C5EtlWbyJ7KGKnxe_JC3SA,-1.246995762706423,36.87152788713036,2021.0,7.0,C/5/,90,0.2767334
C5K60LNfSjZQ3ArcKSfyxA,-1.214343537109776,36.96831427928466,2021.0,9.0,C/5/,90,0.3236433
C5QqWRcnTvlkl53U9H3tjQ,-1.204507809825672,36.89317329815665,2021.0,9.0,C/5/,90,0.58448505
C5XaMxU-iY5Aov1buxun_A,-1.245824435735842,36.67654222225048,2021.0,8.0,C/5/,90,0.2517887
C5ddDSLIq2SbO_4M6E3X8w,-1.247273725228444,36.72177058719171,2021.0,8.0,C/5/,90,0.30082542
C61YlQia9dqTzrYoAoKbWA,-1.362780631931058,36.64563794596739,2018.0,4.0,C/6/,90,0.3135556
C6Jz7K3zrgjPm8Un8ky55A,-1.170780074957551,36.97187665178798,2018.0,2.0,C/6/,90,0.47417316
C6QYKgkAkjOndxG_HAU0uA,-1.305790899333427,36.69874128885653,2018.0,1.0,C/6/,90,0.2991581
C6_MIMUPLmOP-CeSBm7eeA,-1.158060195396356,36.93657440121125,2021.0,12.0,C/6/,90,0.37092027
C6mpe6lwj5ulwKdsFDdChA,-1.26352424574145,37.08555465117758,2018.0,2.0,C/6/,90,0.25991553
C6uuaqd0nV_xMbiKzBWXtg,-1.259553825134618,36.86466387594015,2018.0,2.0,C/6/,90,0.3819363
C6wrISYzkhFTxuE0F5JJEw,-1.235841842096865,36.75275633124696,2021.0,8.0,C/6/,90,0.44500917
C6ydhea_XdbxJ0Vh2WcnaA,-1.157535303558496,36.9403879583697,2021.0,12.0,C/6/,90,0.38671944
C7FoTw5IcCHSDNec5Ff5tw,-1.355512226025052,36.72512570447673,2021.0,7.0,C/7/,90,0.32170343
C8DVx84IaSWnLmTo03Bnxw,-1.237860938395674,36.90321790234043,2018.0,2.0,C/8/,90,0.32422265
C8Q4WGBDN-LrrAQXQafxTw,-1.302378126423102,36.71516502735079,2018.0,1.0,C/8/,90,0.3095526
C98F8KWxU-skGk1UU0hhYA,-1.189268200166764,36.93079086533444,2021.0,9.0,C/9/,90,0.30952513
C9FnqZxciRHhw18BhIjRvw,-1.259337799775401,36.84512312112225,2021.0,10.0,C/9/,90,0.28006783
C9Ve74WPhzzKaGJxHYU-fg,-1.267900182854304,36.99357585883738,2018.0,2.0,C/9/,90,0.33092016
CAhUOOycIi2AcTHLulb7Sw,-1.368350754889443,36.68295435779502,2018.0,4.0,C/a/,90,0.37407196
CAuaviCETjNcoA5Jp6_9tw,-1.31139199941327,36.69250890740042,2018.0,1.0,C/a/,90,0.34652403
CBJNydze9L3WYKrHWVu6Wg,-1.192020535336061,36.92979799931443,2018.0,2.0,C/B/,90,0.33351424
CBhGGmFthYN91eXwIV7YyQ,-1.196588385345046,36.93225573849878,2021.0,9.0,C/B/,90,0.34346545
CBtFBs6jUwOjTOCkSbF-VA,-1.225158244064076,36.7064212012888,2021.0,8.0,C/B/,90,0.41698873
CBz7L2dChy22SpplfRNyjA,-1.214810478804609,36.70295392323855,2018.0,5.0,C/B/,90,0.3531493
CCViv5o3Ilgg4mQQauI-2Q,-1.252978996956791,36.69389524268288,2021.0,8.0,C/C/,90,0.36218828
CCog1vhP6luoT-nvOmyu6Q,-1.231580204848245,36.91992618615156,2021.0,9.0,C/C/,90,0.4131384
CDuvzyfwcjz0cY5AcfohBw,-1.271289895934533,36.74975199010607,2021.0,8.0,C/d/,90,0.39051872
CE1mDL-zjBgi8P1prIMb7A,-1.21713453858162,36.85664313497578,2021.0,11.0,C/e/,90,0.28182045
CED1TejkIzXSK5VnbbSztA,-1.154377266526834,36.9242596844362,2021.0,11.0,C/e/,90,0.3776905
CEDtTFG2VFKi16EmDqct8Q,-1.316296385030374,36.91200656241362,2021.0,7.0,C/e/,90,0.260787
CEGo4iIVpfDeJYlq3K1EYg,-1.257807944184317,37.00537999016099,2018.0,2.0,C/e/,90,0.42587006
CEMnJG0c9TzDmIB_Ewc1Ow,-1.472308955765605,36.96284463048783,2021.0,9.0,C/e/,90,0.51866746
CEXltg82feqeosJ06IDbdQ,-1.281898067869028,36.81392843119318,2017.0,12.0,C/e/,90,0.31706044
CEr9ac4JZ3GcYeCqOS7sTw,-1.268756853543595,36.80683122837436,2017.0,12.0,C/e/,90,0.26707706
CF2NBGxt6g7A82swuYW3ZA,-1.316481416387184,36.71884946951818,2021.0,7.0,C/f/,90,0.37638214
CFD63g0fS67aYsWAtSL3yQ,-1.307690700623016,36.73464753633385,2021.0,8.0,C/f/,90,0.33966547
CFMAHI4Lq81ClE7r2ErULw,-1.199963774428207,36.72560793204565,2021.0,12.0,C/f/,90,0.6106843
CFMuHtdfyWVATJggi0Shkw,-1.256764204220232,36.95737998376458,2018.0,2.0,C/f/,90,0.55371374
CGfkm5XDK6CRVz71kKn9oQ,-1.257018690319393,36.66661603587628,2018.0,2.0,C/g/,90,0.40373272
CGiTkc5TQk5_IL-Y23YkWw,-1.315867967073655,36.88136016592184,2018.0,4.0,C/g/,90,0.2572862
CGtJabcJh38Hv1UDmWlERA,-1.199592142665417,36.91331125860958,2018.0,2.0,C/g/,90,0.3821268
CH1C-NtoUHQ4eVaBbiUbuA,-1.284537968967382,36.74338146350995,2018.0,2.0,C/H/,90,0.25356016
CHDHo7xGCklmyDTepT5WBA,-1.276365225954314,36.83671582287692,2021.0,8.0,C/H/,90,0.2645744
CHYExlNFdpPpB-W_nZUjOw,-1.290865685931065,36.84261886038826,2021.0,8.0,C/H/,90,0.44711325
CHaanBXABrmVnjv5yKM-sQ,-1.359233921332889,36.71894118545863,2017.0,12.0,C/H/,90,0.4536126
CI7tLideWDIF76Lruzcuqw,-1.27380883820524,36.7606025634627,2017.0,12.0,C/i/,90,0.28643847
CITQ_gVHDpYlunlo5-SxvQ,-1.325634735531363,36.89700330920184,2021.0,10.0,C/i/,90,0.4160149
CIiwHwRAq8G6kfumSYorYQ,-1.230869411116571,36.92258285081348,2018.0,2.0,C/i/,90,0.33004847
CIrq6f4_f0OCb_ysYVtvCw,-1.286479761508242,36.83188922260205,2021.0,8.0,C/i/,90,0.39916724
CJ0TO4rddhf4YpjPVGKt-g,-1.272412049538629,37.01015593612573,2018.0,2.0,C/j/,90,0.47609624
CJ0n3q_UOEXS2T31xV2OCw,-1.264062102636712,36.78656436649752,2021.0,7.0,C/j/,90,0.34134096
CJu5DvmnpWUPM69-qVulRQ,-1.275740029637859,36.95668346858279,2021.0,7.0,C/j/,90,0.3298059
CKC2rF4pAIL3XNMecHJtLg,-1.209447420612756,36.77573880104228,2021.0,7.0,C/K/,90,0.5993842
CKG2bu09svUW1nr12Q0cww,-1.240462544252568,36.92402721698378,2021.0,9.0,C/K/,90,0.32570907
CKWpeHpbUqGsfgByIugVfg,-1.282120294651627,36.73476859205997,2021.0,8.0,C/K/,90,0.5771475
CKtKc7_G0nRPpya10VsCCg,-1.299644443901521,36.78915681650513,2021.0,7.0,C/K/,90,0.3698746
CL8Sb_nuaAXYLDmBFdyk6Q,-1.228868156996039,36.69780478638724,2021.0,8.0,C/L/,90,0.36855227
CLNP4lWXkz5K42T0lI9Yyg,-1.217688532233082,36.71192718059424,2021.0,8.0,C/L/,90,0.38596824
CLQ7IIT4S_Q0gqjuxNK3gw,-1.296258593446541,36.87446038097115,2021.0,7.0,C/L/,90,0.35488075
CNGNbwSsoChyzYs1T_YN-w,-1.398535084910273,36.76156943185958,2022.0,2.0,C/N/,90,0.26376942
CNZK7brGYQUHh9WQkU-Rtg,-1.290123571193769,36.82601653841832,2021.0,7.0,C/N/,90,0.3777165
COB-DqdrEf1yAqGS6KBXhA,-1.299247768229777,36.78203134645943,2017.0,12.0,C/O/,90,0.41108385
CORRHvu4TUNGho4amAtPdg,-1.206315602557442,36.91808362528908,2018.0,2.0,C/O/,90,0.29194638
CPGlMU0nPzIeO0PvYsxXUw,-1.369996910444675,36.72986419691375,2021.0,7.0,C/P/,90,0.42314348
CPIhzZeWFqTG7dyk-UtcOw,-1.178656454112215,36.86768957060763,2021.0,9.0,C/P/,90,0.40875366
CPkPyxmMAA5QBvI5Ik34Ww,-1.292736248520631,36.76593946047657,2017.0,12.0,C/P/,90,0.4005049
CQ7RRtQocaknY_cMxxVyaw,-1.277260537973076,36.90593777520005,2018.0,1.0,C/Q/,90,0.3041557
CQGH7hQuEpsz7lDP9aIxlA,-1.277667442575145,36.7690902852953,2021.0,8.0,C/Q/,90,0.40058514
CQGKTgQZrDhJyu4wAW1R2g,-1.272884130204123,37.01086636104301,2018.0,2.0,C/Q/,90,0.4060274
CQhP0Ksgn83-WTFDX1sx9w,-1.187378015115756,36.89392548072247,2021.0,9.0,C/Q/,90,0.57949984
CQiWyQHSqKUxZE6YaNNNlA,-1.273414715247704,36.89637170306887,2021.0,7.0,C/Q/,90,0.47203374
CRIqOnCac0yJBOOIlI2XBw,-1.373428630103658,36.65597896483891,2018.0,4.0,C/r/,90,0.4767736
CRkVtMHGsjWiuobyxjYrvQ,-1.355054330243703,36.67336508425946,2018.0,4.0,C/r/,90,0.41029975
CRvA4WTsSWRgkFrC7XjB-A,-1.163386970146229,36.96125943963032,2018.0,5.0,C/r/,90,0.29461956
CS3m8vS58VRL0lTjP8HbDQ,-1.309866874790825,36.75264969319706,2021.0,7.0,C/s/,90,0.3071367
CSXV1Z02bQEsICEZ-8iDkw,-1.322081872648771,36.83402361279982,2018.0,2.0,C/s/,90,0.37382603
CSZHT4QkmNzoALUbVNna0Q,-1.219164286721259,36.90476627877408,2018.0,2.0,C/s/,90,0.2972758
CSgyUYK-3_QABYeVTUjapg,-1.257197348557289,36.72408030529508,2017.0,12.0,C/s/,90,0.27486518
CSmjfyJe_CAHMw1nAFWnqg,-1.221137019358467,36.7684853669167,2021.0,9.0,C/s/,90,0.35189506
CSn92p2W5-7aLzOxFnNgDw,-1.288689178774238,36.82866452380764,2021.0,8.0,C/s/,90,0.29121447
CT-0uABzwl-sod0gYRpihw,-1.448549414583804,36.97972291534537,2022.0,5.0,C/t/,90,0.5991746
CTGZWdQBYeleKt2sOB9OLw,-1.254477937536813,36.72077951096865,2017.0,12.0,C/t/,90,0.39846835
CUmLwiSW1krMxuY8fB5EIQ,-1.259674459287121,36.79661718440818,2017.0,12.0,C/U/,90,0.2554559
CV-cR33UEe_TTo6afeoAmw,-1.390712134335017,36.76570123195684,2018.0,1.0,C/v/,90,0.3482165
CV3RQxnyH5Ei6bEpCtEUmA,-1.263869836245902,36.81545543846651,2018.0,6.0,C/v/,90,0.2641848
CVdcM-n1NfzEH0yEf7UYkQ,-1.239817338235964,36.74376424008394,2021.0,8.0,C/v/,90,0.37518263
CVzVSfszVCbPhy2r-KOYAQ,-1.279194313453778,36.72188442562623,2017.0,12.0,C/v/,90,0.25644547
CW-Leer7PJNSh9nL0HhJhQ,-1.280942367865255,36.69038516746387,2018.0,1.0,C/w/,90,0.39856398
CW5N3LD2roLEdV9IRFqkTw,-1.230996609799833,36.7976362529792,2018.0,2.0,C/w/,90,0.5469064
CWFqvyyGAJTFkr_ZghO1Cw,-1.372666707247705,36.9251763405458,2018.0,4.0,C/w/,90,0.30378106
CWk75_a_m6UBWrwc0XlqnQ,-1.323518780962954,36.67161061265782,2018.0,5.0,C/w/,90,0.27042043
CWl4Qtj3Ak5RU3oHokx3Rw,-1.236315758733837,36.87693794957655,2021.0,7.0,C/w/,90,0.4751828
CWnRt0GquyPSqGpSHs0YKQ,-1.213287309880163,36.95759348750178,2021.0,9.0,C/w/,90,0.49102166
CWs1ggdZs6CxXFs8G7-7_A,-1.298927338831626,36.82719618867377,2018.0,1.0,C/w/,90,0.39909768
CX2y6gyE27FpVEKnKuBZxg,-1.348855474605465,36.68057225688228,2018.0,4.0,C/x/,90,0.25677085
CXO7XvfEhvlfKZFmPFGTXg,-1.231026560619847,36.70927872115551,2021.0,10.0,C/x/,90,0.26660967
CXalBmQEawDWHvo8b1f2sQ,-1.210146265216493,36.97209044107784,2021.0,9.0,C/x/,90,0.2927948
CXbtKMNpWXVWTB3olP8epA,-1.294020033938029,36.8406517538405,2021.0,10.0,C/x/,90,0.3519005
CXtAazyoJLRFGnV4fYRolg,-1.293986890363127,36.73981295343884,2018.0,1.0,C/x/,90,0.2741597
CYK9ZwZd50PNd8bTM2BNOA,-1.282045585569423,36.80963057581418,2021.0,9.0,C/y/,90,0.6138539
CYNzqL1agNAYj8UEFeajkA,-1.172407282610801,36.72347008476587,2021.0,10.0,C/y/,90,0.4895694
CYOCyJ5ECpDXRVly9USeKQ,-1.306975673793045,36.89627511945127,2021.0,8.0,C/y/,90,0.27990672
CYeZcQwN0lMV-FdPcJyj-Q,-1.214898492554134,36.88833595489746,2018.0,2.0,C/y/,90,0.41077253
CYf_gEfgQ25hzdHPj9XydA,-1.181809991724518,36.7458027490497,2022.0,2.0,C/y/,90,0.41334686
CYrkoeJeqijkvVE5m2LQ6w,-1.267002040667745,36.8368162624784,2021.0,7.0,C/y/,90,0.2818519
CYxPj7oky3atsQ3r4i5W5g,-1.274413062179743,36.80737544697688,2021.0,9.0,C/y/,90,0.38638848
CZN_-VncQJ9dvstaWucAJw,-1.302563047040105,36.8383345016693,2021.0,7.0,C/Z/,90,0.42543015
CZSO_0Ax0mJS8T8XplLt9w,-1.318192270061312,36.89037261001926,2018.0,4.0,C/Z/,90,0.26174608
CZVVxQQLpkTSMS04NG-dew,-1.259333636559488,36.72513080394889,2017.0,12.0,C/Z/,90,0.41113138
CZYzwP3oGU6dDkkT8if6nw,-1.171085279395906,36.82085080840184,2021.0,11.0,C/Z/,90,0.30272526
CZ_IDQlWOw4B-KyPovbVYw,-1.39698811457554,36.76252995762,2018.0,2.0,C/Z/,90,0.25394967
CZkr_p9bYFHxQIUqINKWBg,-1.303410750940853,36.78071881697046,2018.0,3.0,C/Z/,90,0.49133745
C_9zjRCCIjmjUYEpDsyTSg,-1.265911927816634,36.79077382619016,2021.0,8.0,C/_/,90,0.4737411
C_frdSvSHWcYFv0TorCyig,-1.275800191521647,36.67720105690734,2021.0,8.0,C/_/,90,0.27416915
CaAQ_sqeLu71eNXbBOvkvg,-1.245029538573413,36.68153720415237,2021.0,8.0,C/a/,90,0.31623995
CaR8v7WDtqcQdkE0adIodw,-1.250436135678703,36.77135965105148,2021.0,7.0,C/a/,90,0.33194077
CadfCjpoDqIlIj__bFK_CQ,-1.355903174707491,36.65138478896976,2018.0,4.0,C/a/,90,0.28257218
CaxUORcJQBk75lCodt4pbg,-1.251640655839921,36.77808177049927,2017.0,12.0,C/a/,90,0.3724451
CbbWkLyCvGu8gkcGXCJxhA,-1.27084194224129,36.75235600611745,2017.0,12.0,C/B/,90,0.49178195
CbjtQ_mA1fPHF9BtiTkOjw,-1.285104344516413,36.7934663807404,2021.0,8.0,C/B/,90,0.63002604
CbsxvjUgxqkhXM7c2NoK8A,-1.493413050235137,36.97046052786795,2022.0,3.0,C/B/,90,0.7903656
CcPKpRnvvY4wxh7n_THcUQ,-1.282773002967152,36.84798194407876,2021.0,8.0,C/C/,90,0.2949269
CcckwgBwJ54QvFPYDT6URg,-1.221096109410093,36.89494164530669,2018.0,2.0,C/C/,90,0.4642843
CceWQMpI5SAvOnIt40335Q,-1.263922549644092,36.68521944334923,2021.0,8.0,C/C/,90,0.33201158
Cch-InTDoRbd6QCTpLpclg,-1.30060524742008,36.79283470832185,2018.0,3.0,C/C/,90,0.4058932
Cck2cYtr-MxWfzp_MRMigQ,-1.334054530376161,36.70894808899944,2017.0,12.0,C/C/,90,0.3005212
CcxaoNtFAVIaD9GpHvumjg,-1.173051750578934,36.91344695290117,2018.0,2.0,C/C/,90,0.48935023
CdbfGslWWp7NY38dlQoSvA,-1.286627178927945,36.97450929870146,2018.0,2.0,C/d/,90,0.53698444
CdiFC_4omCIQRyz43qnhFw,-1.307704644557747,36.87800597718932,2021.0,8.0,C/d/,90,0.6373769
CdrFj7_QpZcvOr_V6tbguQ,-1.291700879314137,36.76844344413915,2017.0,12.0,C/d/,90,0.26157257
Ce6-rFO9alTI7Ow3j19evg,-1.308218467756213,36.77616110979161,2021.0,7.0,C/e/,90,0.39535874
CekUqPxA6DFC5jgQChmEwQ,-1.249093055249524,36.93916632951068,2021.0,8.0,C/e/,90,0.4989674
Ceo7xJ37OntibdRC1os60Q,-1.222206584898382,36.90387751092071,2018.0,2.0,C/e/,90,0.33636752
Cf7TbRbOclJjglDR5WEAQw,-1.231270097290092,36.87788490966825,2021.0,7.0,C/f/,90,0.4046338
CfLxbmSLPiDZAh3qfnrEBA,-1.388759552771429,36.73833109476246,2022.0,2.0,C/f/,90,0.43527713
